Title,Company,Location,Type,Level,YearsExp,Country,Skills
Social Media Manager,Raktos,New Cairo,Full Time,Experienced,3-5 Yrs of Exp,Cairo,"Content Management, Online Marketing, Social Media Management, Copywriting, Marketing/PR/Advertising, Media/Journalism/Publishing"
Front Desk Receptionist,Reflect Clinics,Heliopolis,Full Time,Entry Level,0-5 Yrs of Exp,Cairo,"Administration, Computer Skills, Front Desk, Microsoft Office, Office Management, Communication, English, Administration"
Senior Sales Executive (Assiut),Nagwa,Assiut,Full Time,Experienced,3+ Yrs of Exp,Egypt,"Sales Target, Digital Education, E-Learning, Communication, Negotiation, Business, Sales/Retail"
Sales Representative,Egavet,Giza,Full Time,Experienced,3+ Yrs of Exp,Egypt,"Sales Target, Veterinary, Agriculture, Animal Production, Agricultural Engineering, Medical/Healthcare, Sales/Retail"
Admin Coordinator - Real Estate,ElAlamia Group,Nasr City,Full Time,Experienced,2-3 Yrs of Exp,Cairo,"Real Estate, Communication Skills, Excel, Administration, Administration"
ERP Sales Executive,BCS,Maadi,Full Time,Experienced,2-5 Yrs of Exp,Cairo,"HRMS, Computer Science, Finance, Sales Skills, Sales Target, Information Technology (IT), English, IT/Software Development, Sales/Retail"
Branch Manager,Zikry-Pharmacies,Heliopolis,Full Time,Manager,5+ Yrs of Exp,Cairo,"Pharmacy, Community Pharmacies, Branch Operations, Sales Skills, Customer Service, Operations/Management, Sales/Retail, Pharmaceutical"
Branch Manager - Nasr City,4level1,Nasr City,Full Time,Manager,2-3 Yrs of Exp,Cairo,"Customer Service, Branch Management, Administration, Communication, Retail, Customer Service/Support, Operations/Management, Sales/Retail"
Graphic Designer,Estabraq,Nasr City,Full Time,Experienced,2-6 Yrs of Exp,Cairo,"Graphic Design, Adobe Photoshop, Adobe Illustrator, InDesign, Adobe Creative Suite, Creative/Design/Art"
Mechanical Engineer,Al Safa,Nasr City,Full Time,Experienced,5-10 Yrs of Exp,Cairo,"Mechanical Engineering, Communication Skills, Construction, Engineering - Mechanical/Electrical"
Quality Assurance Senior Specialist / In-Process...,EVA Cosmetics,6th of October,Full Time,Experienced,2-5 Yrs of Exp,Giza,"Pharmacy, Science, Cosmetics, Pharmaceutical QA, IPC, English, Quality Assurance, R&D/Science, Quality, Pharmaceutical"
Vendor Management Coordinator,Maxab,Maadi,Full Time,Entry Level,0-3 Yrs of Exp,Cairo,"Supply Chain, Warehousing, Purchasing, Administration, Operations, Vendor Management, Logistics/Supply Chain"
Senior Front End Developer (Angular),3i Vision LTD.,Dokki,Full Time,Experienced,3-4 Yrs of Exp,Giza,"Software Development, Angular, UI, Computer Science, javaScript, CSS, HTML, Git, Agile, OOP, SASS, Redux"
Property Consultant Sales Agent,Confidential,Nasr City,Full Time,Entry Level,1+ Yrs of Exp,Cairo,"Real Estate, Sales Skills, Sales Target, Outdoor Sales, Property, Customer Service, Customer Care, Customer Support, Advertising"
Marketing Leads Qualifier - French Speaker,KONE,New Cairo,Full Time,Entry Level,1-2 Yrs of Exp,Cairo,"French, Customer Service, Marketing, English, Telesales, Arabic, Leads, Customer Service/Support, Marketing/PR/Advertising, Sales/Retail"
Quality Control Mechanical Engineer,Confidential,Madinaty,Full Time,Experienced,5-9 Yrs of Exp,Cairo,"Engineering, Planning, Construction, Quality Control, QC, Mechanical, Quality Assurance, Quality, Engineering - Mechanical/Electrical"
Automotive CRM Manager,Kayan Egypt for Trading & Investment,Katameya,Full Time,Manager,5-7 Yrs of Exp,Cairo,"Customer Service, Automotive, Business Administration, FMCG, Sales, Customer Service/Support, Sales/Retail"
English Teacher - Kindergarten,Talent Language School,Hadayek October,Full Time,Experienced,2-5 Yrs of Exp,Giza,"Kindergarten, Education, Teaching, KG, English, School, Teacher, Education/Teaching"
Internal Auditor,Destino Tours,Cairo,Full Time,Experienced,2-4 Yrs of Exp,Egypt,"Finance, Auditing, Financial Analysis, Accounting/Finance"
Senior Software Tester,Confidential,Mokattam,Full Time,Experienced,5-7 Yrs of Exp,Cairo,"Software Quality, Quality Control, Software Testing, Computer Science, IT/Software Development, Quality"
Senior Compensation & Benefits Specialist,First Group,Mohandessin,Full Time,Experienced,4-5 Yrs of Exp,Giza,"Payroll, English, Compensation & Benefits, Human Resources"
Senior Content Creator,Paraguru,Heliopolis,Full Time,Experienced,2+ Yrs of Exp,Cairo,"Social Media, SEO, Content Writing, Writing/Editorial, Marketing/PR/Advertising, Media/Journalism/Publishing"
Quality Specialist,Cleopatra Hospitals Group,Mohandessin,Full Time,Experienced,2-4 Yrs of Exp,Giza,"CPHQ, Quality Assurance, Quality Control, QA, Medicine, Dentistry, Pharmacy, Pharmaceutical, Medical/Healthcare, Quality, Pharmaceutical"
R&D Stability Pharmacist (Cairo),Orchidia Pharmaceutical Industries,Obour City,Full Time,Experienced,2-4 Yrs of Exp,Cairo,"Pharmacy, Quality Control, Cosmetics, HPLC, DRA, Stability, Methodology, Validation, Pharmaceutical Science, R&D/Science, Pharmaceutical"
Mechanical Engineer,INGAZ,Alexandria,Full Time,Experienced,4-7 Yrs of Exp,Egypt,"AC, Mechanical Engineering, Maintenance, Microsoft Office, Air Conditioning, Chillers, Computer Skills, Pumps, Fire Extinguishing"
Electrical Engineer,Dawlia,6th of October,Full Time,Entry Level,0-3 Yrs of Exp,Giza,"Electrical Engineering, Power, Control Cable Connections, Maintenance, Drawings, English, Electrical Connections"
