Title,Company,Location,Type,Level,YearsExp,Country,Skills
Software Implementer,Glamera,Nasr City,Full Time,Entry Level,1-2 Yrs of Exp,Cairo,"Computer Science, CRM, Information Technology (IT), Software Engineering, Implementation, English, Computer Engineering, HR, POS"
"Agricultural Engineer, Land Reclamation",Life Farm,Cairo,Full Time,Experienced,3-7 Yrs of Exp,Egypt,"Agricultural Engineering, Agriculture, Animal Production, Field Crops, Horticulture, Land Reclamation, English"
Sales Executive (Mansoura),Aramex International,Mansoura,Full Time,Experienced,2-3 Yrs of Exp,Dakahlia,"Customer Support, English, Arabic, Account Management, Account Manager, Logistics Sales, Customer Service, Supply Chain"
Electrical Technical Office Engineer,Ahmed Daoud,Downtown,Full Time,Entry Level,1-2 Yrs of Exp,Cairo,"Microsoft Office, AutoCAD, English, Design, Water Pumps, Low Voltage, Technical Office Engineer, Creative/Design/Art"
Senior Java Developer,SmartTech Systems,Nasr City,Full Time,Experienced,4+ Yrs of Exp,Cairo,"Java, Information Technology (IT), Software Development, Spring, Computer Science, Computer Engineering, SQL, Angular, Oracle"
Operations Manager,Czech service center,Abu Rawash,Full Time,Manager,3+ Yrs of Exp,Giza,"Automotive, Sales, Microsoft Office, Leadership, Operations/Management"
Sales Account Manager,git-zone,Cairo,Full Time,Experienced,2-4 Yrs of Exp,Egypt,"B2B Sales, Sales Skills, Customer Service, Sales Target, Sales/Retail"
Chief Accountant,Confidential,Sheraton,Full Time,Manager,7-12 Yrs of Exp,Cairo,"CMA, IFRS, Accounting, MS Dynamics, Advanced Excel, Communication Skills, Leadership, Finance, Financial Management, Financial Analysis"
Senior Android Developer / React Native Developer,Profolio Consulting,Maadi,Full Time,Work From Home,3+ Yrs of Exp,Cairo,"2 Vacancies, Information Technology (IT), Computer Science, Software Development, Android, Agile, React, RESTful, Kotlin, Appium"
Network Security Engineer,EGID company,New Cairo,Full Time,Experienced,4-6 Yrs of Exp,Cairo,"Networking, CCNP Security, Computer Science, Network Security, Engineering, VPN, Information Security"
Fulfillment Point Manager,Breadfast,Cairo,Full Time,Manager,3+ Yrs of Exp,Egypt,"Hub, Fulfillment Center, Inventory, Operations, Logistics, Supply Chain, Order fulfillment, Management, Leadership, Communication"
Affiliate Sales Specialist - Advertising Agency,Brodcast Agency,Giza,Full Time,Part Time,1-4 Yrs of Exp,Giza,"1-4 Yrs of Exp, 3 Vacancies, Sales Skills, Sales Target, Outdoor Sales, English, Sales/Retail"
Operation Manager,Smartistic Education Technology Co,Sheikh Zayed,Full Time,Manager,2+ Yrs of Exp,Giza,"Operations, Management, Business Administration, Marketing, English, IT, Information Technology, IT/Software Development"
Supply Planner - Alexandria,SAVOLA,Bourj Alarab,Full Time,Experienced,4-6 Yrs of Exp,Alexandria,"Logistics, Planning, Logistics/Supply Chain"
Technical Support Engineer ( SAP & Web...,Confidential,Riyadh,Part Time,Work From Home,5-7 Yrs of Exp,Saudi Arabia,"Software Development, SAP Developer, Programmer, WEB and APP developer, Information Technology (IT), Computer Science, Engineering"
Call Center Manager,Easy Projects Egypt,Cairo,Full Time,Manager,5-15 Yrs of Exp,Egypt,"Customer Service, Management, English, Customer Care, Customer Support, Telemarketing, Customer Service/Support"
Brand Manager AA - New Cairo,Nile Projects & Trading,New Cairo,Full Time,Manager,6-8 Yrs of Exp,Cairo,"Communication Skills, Computer Skills, Microsoft Office, Microsoft Word, Microsoft Excel, Office Management, E-marketing, Market Research"
Senior Recruitment Specialist,Confidential,Nasr City,Freelance / Project,Experienced,4-6 Yrs of Exp,Cairo,"Mass Recruitment, Microsoft Office, English, Hiring, Personnel, Human Resources"
