Title,Company,Location,Type,Level,YearsExp,Country,Skills
Human Resources Manager,Form,Maadi,Full Time,Manager,7-10 Yrs of Exp,Cairo,"Recruitment, Personnel, Microsoft Office, HR, Labor Law, HR Systems, Human Resources"
Sales Manager,Cairo Lab,Giza,Full Time,Manager,3-5 Yrs of Exp,Giza,"Sales Target, Customer Service, Management, Marketing, Business Administration, Communication, Science, Leadership, Business Development"
Social Media Specialist,EHG Group,New Cairo,Full Time,Work From Home,3-5 Yrs of Exp,Cairo,"Social Media, E-marketing, Media/Journalism/Publishing"
General Accountant,Premier Services and Recruitment,Salam City,Full Time,Experienced,3-5 Yrs of Exp,Cairo,"GL Accountant, Finance, Financial Analysis, Financial Management, Commerce, ERP, English, GL, Accounting/Finance"
Product Photographer,Abdulshakoor Al Garawi trading group,Khobar,Full Time,Experienced,2-3 Yrs of Exp,Saudi Arabia,"Photo Editing, E-commerce, Product Photography, Apparel, Fashion, Media, Lighting, Creative/Design/Art, Fashion"
Service Engineer,Confidential,Obour City,Full Time,Entry Level,1-3 Yrs of Exp,Cairo,"Electrical Engineering, Manufacturing, Maintenance, Customer Service, Information Technology (IT), Computer Science, Microsoft Office"
Digital Marketing Executive,Confidential,Heliopolis,Full Time,Experienced,2+ Yrs of Exp,Cairo,"Digital Marketing, Social Media, SEO, Facebook, Photoshop, Campaigns, Brokerage, Real estate, Communication, Creative, Management"
Medical Personal Assistant,London International Patient Services,Sheraton,Full Time,Entry Level,1-3 Yrs of Exp,Cairo,"Adminsrition, Customer Services, Customer Care, Customer Support, Medical, Administration, Customer Service/Support, Medical/Healthcare"
QA Engineer,TEMPO,New Cairo,Full Time,Experienced,5-10 Yrs of Exp,Cairo,"Quality Assurance, Computer Science, Software Development, Computer Engineering, Agile, Software Testing, IT/Software Development, Quality"
Java Technical Lead,Sumerge,Maadi,Full Time,Manager,5-8 Yrs of Exp,Cairo,"Computer Science, Technical Advice, javaScript, Software Engineering, Software Development, Computer Engineering, Information Technology (IT)"
Sales Representative,ZKTeco,Cairo,Full Time,Entry Level,0-3 Yrs of Exp,Egypt,"Sales Skills, Customer Service, Customer Support, Indoor Sales, Microsoft Office, Retail, Sales Target, Customer Care, Soft Skills"
Senior HR Generalist,Englizya for public transportation,Shubra,Full Time,Experienced,3-5 Yrs of Exp,Cairo,"Human Resources (HR), Personnel, OD, Senior, Microsoft Office, Payroll, Training, English, HR, Human Resources"
Front End Developer (Angular),iHorizons,Maadi,Full Time,Experienced,3-7 Yrs of Exp,Cairo,"Information Technology (IT), Software Development, AngularJS, javaScript, Angular 2+, Typescript, Bootstrap 4, Flexbox, ReactJs"
Back End Developer ( PHP / Laravel ),Upper Medic,Cairo,Part Time,Work From Home,2-3 Yrs of Exp,Egypt,"OOP, Information Technology (IT), Back-End, Git, jQuery, MySQL, Web Development, Laravel, Software Development, PHP"
Personal Assistant to General Manager,NMDC,New Cairo,Full Time,Experienced,3-6 Yrs of Exp,Cairo,"Secretary, English, Microsoft Office, Business Administration, Marine Construction, Administration"
Sales Representative,Safety Group,Cairo,Full Time,Entry Level,1-3 Yrs of Exp,Egypt,"Sales Target, Customer Service, Customer Service/Support, Sales/Retail"
IT Help Desk Specialist,Confidential,Cairo,Full Time,Experienced,2-4 Yrs of Exp,Egypt,"Information Technology (IT), Computer Science, Help Desk, Installation, Customer Service, English, Computer Engineering, Computer Hardware"
Planning Manager (Uniform & Textile),TM for uniform & hotel supplies,Faisal,Full Time,Manager,5-10 Yrs of Exp,Giza,"Planning, Production, Textile, Applied Arts, Computer Skills, Design, Fashion, Uniform, Creative/Design/Art, Operations/Management"
Public Relation Executive - Giza,Byotat Real Estate,Mohandessin,Full Time,Experienced,2-5 Yrs of Exp,Giza,"Advertising, E-marketing, PR, Graphic Design, Communication, English, Sales Skills, Marketing/PR/Advertising"
Indoor Sales Representative,SMART Furniture,6th of October,Full Time,Entry Level,1-3 Yrs of Exp,Giza,"Sales Skills, Sales Target, Indoor Sales, Microsoft Office, Furniture, Customer Service, English, Customer Service/Support"
Medical Representative - Cairo,Agial Medical Co.,Cairo,Full Time,Part Time,2-3 Yrs of Exp,Egypt,"2-3 Yrs of Exp, 3 Vacancies, Biomedical Engineering, Healthcare, Clinic, Hospital, Medical Sales, English, Marketing, Pharmacy"
