Title,Company,Location,Type,Level,YearsExp,Country,Skills
Digital Media Buyer,Odiggo,Maadi,Full Time,Experienced,2-7 Yrs of Exp,Cairo,"Social Media, Digital Marketing, Facebook, growth, E-Commerce, Google Analytics, Adobe Analytics, Microsoft Excel, Tableau, SEO"
Stock Control Manager - Warehousing,Confidential,Mokattam,Full Time,Manager,5+ Yrs of Exp,Cairo,"Finance, Financial Management, Financial Analysis, Stock Control, Warehousing, Logistics, Accounting/Finance, Logistics/Supply Chain"
Application Integration Engineer,EFG Hermes,Smart Village,Full Time,Experienced,2-4 Yrs of Exp,Giza,"SQL, XML, JSON, Linux, web logic, Computer Science, Information Technology (IT), Computer Engineering, Software Development, Quality"
General Accountant,Cecil Intelligent Childhood,Obour City,Full Time,Experienced,3-5 Yrs of Exp,Cairo,"Accounting, Finance, ERP System, Financial Management, Accounting/Finance"
Senior Brand Consultant,MediaServ,Nasr City,Full Time,Experienced,2-5 Yrs of Exp,Cairo,"B2B, Sales, Digital Marketing, Business Development, Branding, Microsoft Office, Business Development, Marketing/PR/Advertising"
Mobile Application Developer,Egybell,Giza,Full Time,Experienced,2-3 Yrs of Exp,Egypt,"Computer Science, Android, iOS, Mobile Application, Flutter, Creative/Design/Art, IT/Software Development"
Customer Service Manager ( Medical ),Confidential,Alexandria,Full Time,Manager,5-7 Yrs of Exp,Egypt,"Customer Care, Communication, Negotiation, management skills, Customer Support, Sales, Medical, Pharamcy, Customer Service/Support"
Workshop Supervisor ( Body & Paint ),Mitsubishi Motors (DMC),Giza,Full Time,Manager,2-3 Yrs of Exp,Egypt,"Body & Paint, EOR, Engineering - Mechanical/Electrical"
E-Commerce Operation Specialist,Carina Wear,New Cairo,Full Time,Experienced,2-4 Yrs of Exp,Cairo,"Social Media, E-marketing, Operations, Management, Communication, Business, ERP, Magento, Excel, Skills, IT/Software Development"
Packaging - Production Engineer,SAVOLA,10th of Ramadan City,Full Time,Experienced,3-5 Yrs of Exp,Sharqia,"Manafacturing, Food Production, Mechanical Engineering, Production Engineering, English, Packaging, Manufacturing/Production"
HR & Admin Officer,PaySky,New Cairo,Full Time,Experienced,2-3 Yrs of Exp,Cairo,"Human Resources (HR), Microsoft Office, HR, English, Communication, MS Office, Administrative, Assistant, Recruitment"
Sales Representative - Mall Of Egypt,Antarmode,Giza,Full Time,Entry Level,1+ Yrs of Exp,Egypt,"Females Only, Sales Skills, Sales Target, Fashion, English, Presentation Skills, Sales/Retail, Fashion"
Graphic Designer - Alexandria,Petro Group Mitsubishi Service,Moharam Bek,Full Time,Entry Level,1+ Yrs of Exp,Alexandria,"Adobe Illustrator, Graphic Design, Social Media, Video Editing, Communication Skills, Adobe Photoshop, Marketing, Creative/Design/Art"
Field Training Coordinator (Beheira),Abt Associates,Beheira,Full Time,Experienced,3+ Yrs of Exp,Egypt,"Capacity Building, Civil Society, Administration, USAID, Agriculture, Agribusiness, English, Administration, Training/Instructor"
Java Technical Lead,Nejmo,Maadi,Full Time,Manager,7-10 Yrs of Exp,Cairo,"Computer Science, Computer Engineering, AWS, Microservices, Design, Security, NoSQL, WebRTC, FFMBEG, Devops, Java EE"
