Title,Company,Location,Type,Level,YearsExp,Country,Skills
Accountant,Agthia Group PJSC,Alsadat City,Full Time,Experienced,2-4 Yrs of Exp,Monufya,"MS, Accounting Software, MS Excel, CMA, CPA, GAAP, General Ledger, Accounting/Finance"
Senior Accountant (6th Of October),Cellopack for Packaging Industries,6th of October,Full Time,Experienced,5-7 Yrs of Exp,Giza,"Banking, Export, MS Office, ERP System, English, Computer Skills, Microsoft Office, Accounting/Finance, Banking"
Security Solutions & Support Department Manager,ITIDA,6th of October,Full Time,Manager,15+ Yrs of Exp,Giza,"Security, IT, Management, Support, IT/Software Development, Operations/Management, Engineering - Telecom/Technology"
DevOps Engineers - Cairo,Confidential,Maadi,Full Time,Experienced,3+ Yrs of Exp,Cairo,"Solr, Git, Octopus Deploy, Node.js, MongoDB, Azure, AWS, PowerShell, Information Technology (IT), Computer Science, DevOps"
Technical Support Engineer,Server Store,Helwan,Full Time,Experienced,4-7 Yrs of Exp,Cairo,"Technical Support, CCNA, MCSA, Linux, Cisco, CCNP, Hardware, Computer Engineering, Information Technology (IT), MCSE"
Senior Schedule Executive - Workforce,4level1,Maadi,Full Time,Entry Level,1-3 Yrs of Exp,Cairo,"Reservations, Schedule, Education, Microsoft Office, Workforce Planning, Call Center, Hospitality, Administration, Education/Teaching"
Social Media Specialist And Photographer,SPADA,Nasr City,Full Time,Part Time,1-3 Yrs of Exp,Cairo,"1-3 Yrs of Exp, Social Media, Photography, E-marketing, Photoshop, Content, English, Filmmaking, Videography, Management"
Senior Training Coordinator,E3mel Business for Financial & Managerial Consultancy,Maadi,Full Time,Experienced,6+ Yrs of Exp,Cairo,"Business Administration, Business Development, Digital Marketing, Product Management, Business Development, Training/Instructor"
Senior Master Data Controller,Confidential,Smart Village,Full Time,Experienced,2-3 Yrs of Exp,Giza,"Information Technology (IT), Oracle, SAP, Computer Science, HTML, SQL, Data Control, IT/Software Development"
Recruitment Specialist,Confidential,Alexandria,Full Time,Entry Level,1-2 Yrs of Exp,Egypt,"Recruitment, Human Resources (HR), Microsoft Office, HR Diploma, Human Resources"
Technical Team Lead,Trufla,Heliopolis,Full Time,Manager,7+ Yrs of Exp,Cairo,"Angular, javaScript, CSS, ReactJs, HTML, AWS, CD, CI, Computer Science, Interface, UI, Linux, Docker, jQuery"
Technical Sales Engineer,Kira Trade International,New Cairo,Full Time,Experienced,3-4 Yrs of Exp,Cairo,"Poultry Feed, Animal Feed, Fish Feed, Mechanical Engineering, Sales Skills, Sales Target, Technical Analysis, Technical Support"
Façade Surveying Engineer,Smart Window,Cairo,Full Time,Experienced,3-6 Yrs of Exp,Egypt,"Quantity Surveying, QS, Architecture, AutoCAD, FACADE, Engineering - Construction/Civil/Architecture"
Marketing Manager,El Khalifa group,Hadayek Alahram,Full Time,Manager,5+ Yrs of Exp,Giza,"Real Estate, Market Research, English, Marketing Manager, Management, Marketing MBA, Marketing/PR/Advertising"
Systems Analyst,Safa Soft,Maadi,Full Time,Experienced,3+ Yrs of Exp,Cairo,"System Analysis, Software Documentation, Software Testing, SRS, OOP, MySQL, Agile, Scrum, IT/Software Development"
Sr Personnel Specialist,Breadfast,Cairo,Full Time,Experienced,3+ Yrs of Exp,Egypt,"Human Resources (HR), Microsoft Office, English, Administration, Paperwork, Forms, HR, Administration, Human Resources"
Presales Engineer,Sumerge,Maadi,Full Time,Experienced,4+ Yrs of Exp,Cairo,"Computer Science, Computer Engineering, Software Engineering, Presales, Software Development, Pre-Sales, Sales Skills"
Construction Projects Engineer (Mechanical /...,INGAZ,Cairo,Full Time,Experienced,10-15 Yrs of Exp,Egypt,"Mechanical Engineering, Electricity, Technical, Skills, Maintenance, AutoCAD, SolidWorks, Construction"
German Teacher,AIESEC Cairo University,San Salvador,Full Time,Entry Level,1-2 Yrs of Exp,El Salvador,"Teaching, Communication Skills, Languages, German language, Education/Teaching, Training/Instructor"
HR Director (Background Real Estate),Premier Services and Recruitment,Dokki,Full Time,Manager,10-15 Yrs of Exp,Giza,"Human Resources (HR), Recruitment, Microsoft Office, HR, Management, Construction, Payroll, Labor Law, Business Administration"
Indoor Sales Consultant For International Markets,citpeak,Nasr City,Full Time,Experienced,3-5 Yrs of Exp,Cairo,"Indoor Sales, Sales Skills, Sales Target, Communication Skills, Call Center, Marketing, Telesales, B2B Sales, Software Products"
