Title,Company,Location,Type,Level,YearsExp,Country,Skills
Personnel Coordinator,NMDC,Cairo,Full Time,Experienced,3-5 Yrs of Exp,Egypt,"Personnel, Government Units Relations, Recruitment Agencies, Human Resources"
Legal Associate,Ali & Co,Zamalek,Full Time,Experienced,3-5 Yrs of Exp,Cairo,"Communication Skills, Negotiation Skills, Contracts, Law, Commercial Trade, English, Drafting, Legal"
Industrial Design Engineer,Promech Engineering,Maadi,Full Time,Entry Level,1-3 Yrs of Exp,Cairo,"Hand Sketching, 3D MAX, Applied Arts, Industrial, Auto CAD, 3D, 2D, Mechanical Engineering, Design, Sales, Marketing"
Key Account Supervisor - FMCG,Evoreen,Maadi,Full Time,Experienced,4+ Yrs of Exp,Cairo,"FMCG, Customer Service, Sales Target, Sales/Retail"
Remote React Developer,Scopic,Cairo,Full Time,Work From Home,3-6 Yrs of Exp,Egypt,"React, Computer Science, Information Technology (IT), javaScript, Software Development, Web, MySQL, HTML5, MongoDB"
Marketing Specialist,Tabarak Holding,New Cairo,Full Time,Experienced,2-4 Yrs of Exp,Cairo,"Online Marketing, Communication Skills, Real Estate, English, Mass Communication, Creative, Digital, Social Media, Sales/Retail"
IIB Integration Developer,Sumerge,Maadi,Full Time,Experienced,3+ Yrs of Exp,Cairo,"XML, JSON, XSLT, SOAP, WSDL, Computer Science, RESTful, Software Engineering, IIB Integration, Schemas, IBM MQ"
Content Writer,Nile University,Sheikh Zayed,Part Time,Freelance / Project,3+ Yrs of Exp,Giza,"Marketing, Content Management, Journalism, Writing, Editing, English, Arabic, Content Editor, Writing/Editorial"
Senior Real Estate Sales Consultant,Elyasmen & Jamar For Real Estate,New Cairo,Full Time,Shift Based,2-5 Yrs of Exp,Cairo,"6 Vacancies, Brokerage, Real Estate Broker, Property Consultant, Sales Skills, Sales Target, Properties, Microsoft Office"
Sales Accountant - Beheira,EGIC,Beheira,Full Time,Entry Level,0-3 Yrs of Exp,Egypt,"Finance, Sales Accounting, Commerce, Budget, Reporting, Accounting/Finance"
Business Analyst,Brandshub.co,Mohandessin,Full Time,Entry Level,1-3 Yrs of Exp,Giza,"Economics, Business Administration, Statistics, English, Excel, Business Development, Pricing, Sales, Business Development"
Sales Property Consultant Team Leader,Two Tracks Real Estate Egypt,New Cairo,Full Time,Manager,3-5 Yrs of Exp,Cairo,"Sales Skills, Sales Target, Real Estate, Customer Service, Customer Care, Customer Support, English, Sales/Retail"
HR Specialist,Scoop Production,Haram,Full Time,Experienced,2-5 Yrs of Exp,Giza,"Recruitment, Personnel, Microsoft Office, HR, Interviewing, Recruiter, Arabic, English, Selection, Mass Hiring"
Outdoor Sales Specialist,POLYMERS,Mohandessin,Full Time,Experienced,3+ Yrs of Exp,Giza,"Sales Skills, Outdoor Sales, Sales Target, Customer Service, Customer Support, Customer Care, Sales/Retail"
IT Help Desk Engineer - Nile Badrawi Hospital,Cleopatra Hospitals Group,Maadi,Full Time,Experienced,2+ Yrs of Exp,Cairo,"Computer Science, Information Technology (IT), Installation, Software, Computer Systems, English, Microsoft, Cisco, Computer Engineering"
Sales Manager,Smart Lighting,Sheraton,Full Time,Manager,6-10 Yrs of Exp,Cairo,"Leadership, Sales Target, Customer Service, Lighting, MBA, Sales/Retail"
Delta Area Agency & Distributor Sales Manager,Borg EL-Arab Co Bait Food,Smouha,Full Time,Manager,5-10 Yrs of Exp,Alexandria,"Management, Sales Target, Communication, Business Development, Operations/Management, Sales/Retail"
