Title,Company,Location,Type,Level,YearsExp,Country,Skills
Students Affairs Officer,Prime International School,New Cairo,Full Time,Experienced,3+ Yrs of Exp,Cairo,"Females Only, Education, Schools, Students Affairs, Administration, English, Administration, Education/Teaching"
Mechanical Engineer,EL SHIDEED,Obour City,Full Time,Entry Level,1-2 Yrs of Exp,Cairo,"Maintenance, Engineering - Mechanical/Electrical"
Store Manager-Tanta/Mahalla,shot men's wear,Tanta,Full Time,Manager,2-5 Yrs of Exp,Gharbia,"Males Only, Store Management, Customer Service, Customer Care, Customer Support, Sales Skills, Sales Target, English, Retail"
Project Manager,International Trade Office,Bab Sharq,Full Time,Manager,10-15 Yrs of Exp,Alexandria,"Project Management, Civil Engineering, Mechanical Engineering, Production, AutoCAD, TEKLA, Tenders, Project/Program Management"
Senior General Accountant,A-Squared,New Cairo,Full Time,Experienced,5-7 Yrs of Exp,Cairo,"Finance, Accounting Software, English, Cost Accounting, General Ledger, Construction, Microsoft Office, Computer Skills"
Online Marketing Section Head,Raya Contact Center,6th of October,Full Time,Manager,6-8 Yrs of Exp,Giza,"Digital Marketing, Advertising, SMM, SEO, SEM, Social Media, Online Marketing, Content, Google Adwords, Google Display Network"
Personnel & Payroll Specialist (Fashion Retail),Confidential,New Nozha,Full Time,Experienced,3-5 Yrs of Exp,Cairo,"Payroll, Human Resources (HR), Recruitment, Microsoft Office, HR, English, Human Resources"
Senior React Native Developer,NAOS Marketing,Nasr City,Full Time,Experienced,4+ Yrs of Exp,Cairo,"Information Technology (IT), Software Development, Android, Computer Science, React Native, iOS, javaScript, REST APIs"
BMS Technical Office Engineer,Confidential,Cairo,Full Time,Experienced,2-5 Yrs of Exp,Egypt,"Engineering, Technical Office, AutoCAD, HVAC, Mechanical, Mechatronics, Management, BMS, Engineering - Mechanical/Electrical"
.NET Developer,Beta Electronics,Dokki,Full Time,Experienced,2-5 Yrs of Exp,Giza,"C#, Engineering, Computer Science, Programming, Electronics, .NET, Software Development, Problem Solving, Information Technology (IT)"
Junior YouTube Specialist,Bee Interactive Ltd.,Zamalek,Full Time,Entry Level,1+ Yrs of Exp,Cairo,"Youtube, SEO, E-marketing, Digital Marketing, Digital Content, Public Relations (PR), Social Media, Content Management, Editing"
IT Help Desk,Confidential,Heliopolis,Full Time,Entry Level,1-3 Yrs of Exp,Cairo,"Security, Software, Hardware, Computer System, Information Technology (IT), Computer Engineering, Computer Science, Help Desk"
Academic Head,Hello Mommy Nursery & Preschool,Nasr City,Full Time,Manager,2-4 Yrs of Exp,Cairo,"Academic, Quality Assurance, Financial Management, People Management, Education, Operations/Management, Education/Teaching"
Front End Developer,AL-Matar,Alexandria,Full Time,Experienced,3+ Yrs of Exp,Egypt,"Males Preferred, Information Technology (IT), Software Development, Front-End, Web Development, Angular, CSS3, Design, Back-End"
Export Documentation Coordinator,Confidential,Alexandria,Full Time,Experienced,3-5 Yrs of Exp,Egypt,"Documentation, Logistics, Supply Chain, Shipping, Orders, English, Logistics/Supply Chain"
Senior React Native Developer,Pefect Presentation,Maadi,Full Time,Experienced,3+ Yrs of Exp,Cairo,"javaScript, Information Technology (IT), Computer Science, React Native, Git, Agile, Redux, IT/Software Development"
Route Merchandiser,Bingo Global,Cairo,Full Time,Entry Level,1-2 Yrs of Exp,Egypt,"Sales, Retail, Marketing, Merchandiser, Marketing/PR/Advertising, Sales/Retail"
Senior Full Stack Developer,Global Vision,New Cairo,Full Time,Experienced,5-7 Yrs of Exp,Cairo,"javaScript, Full Stack, Angular, Bootstrap, Design, RESTful, Ruby, PostgreSQL, NodeJS, Software Development"
Administrator - Alexandria,Sigma for Import and Export,Alexandria,Shift Based,Entry Level,1+ Yrs of Exp,Egypt,"Office Management, ERP, Accounting, Microsoft Office, Assistant, Business Administration, MS Office, Administration"
Head of Sales - Real Estate,Havana Hills,6th of October,Full Time,Manager,10+ Yrs of Exp,Giza,"Management, Sales Target, Sales Skills, Communication Skills, Market Research, Marketing Campaigns, Operations/Management, Sales/Retail"
Business Development Executive,Future Group,Mohandessin,Full Time,Work From Home,1-3 Yrs of Exp,Giza,"3 Vacancies, Business Development, Sales Skills, English, Call Center, Sales Target, Communication, Negotiation Skills, Excel"
Warehouse Manager - Fayoum,Ibn Sina Pharma,Fayoum,Full Time,Entry Level,0-2 Yrs of Exp,Egypt,"Logistics, Pharmaceutical Sciences, Supply Chain Management, Six Sigma, Lean Warehouse, Logistics/Supply Chain, Pharmaceutical"
HR Recruitment Specialist,Badr University in Cairo (BUC),Badr City,Full Time,Experienced,2-3 Yrs of Exp,Cairo,"Human Resources (HR), Recruitment, Microsoft Office, Egyptian Labor Law, Screening, Communication Skills, Interviewing, HR, HR Diploma"
