Title,Company,Location,Type,Level,YearsExp,Country,Skills
Procurement Specialist,ZDS Architects,Cairo,Full Time,Experienced,3+ Yrs of Exp,Egypt,"Construction, Communication Skills, Purchasing, Purchasing/Procurement"
Recruitment Specialist,SYE English Community,Dokki,Full Time,Experienced,3+ Yrs of Exp,Giza,"Human Resources (HR), Personnel, Interviews, Selecting, Mass Hiring, Microsoft Office, Training, English, Education, Human Resources"
"Research Intern, MSc, 2021",Google,Cairo,Internship,Entry Level,null Yrs of Exp,Egypt,"development, problem, solving, language, · R&D/Science, Analyst/Research"
Marketing & Sales Representative,Ricci Trade,Mokattam,Full Time,Entry Level,0-3 Yrs of Exp,Cairo,"Marketing, Sales Skills, Communication, Negotiation, English, Marketing/PR/Advertising"
Telesales Agent,Talent 360,Cairo,Full Time,Entry Level,1-3 Yrs of Exp,Egypt,"Telesales, Communication Skills, Sales Skills, Customer Service/Support, Sales/Retail"
Personal Trainer - Fitness Center,Smart GYM,Heliopolis,Full Time,Part Time,2+ Yrs of Exp,Cairo,"8 Vacancies, Training, Personal Trainer, Fitness Trainer, CFT, PT, Physical Education, Sports and Leisure"
Sales Supervisor -West Delta,PepsiCo International,Dakahlia,Full Time,Manager,1-3 Yrs of Exp,Egypt,"FMCG, Retail, Sales Skills, Sales/Retail"
Marketing Manager,Egavet,Giza,Full Time,Manager,10+ Yrs of Exp,Egypt,"Market Research, Medical, Digital Marketing, Advertising Campaigns, Operations/Management, Marketing/PR/Advertising"
Software Sales Executive,Yis Web,Sheikh Zayed,Full Time,Experienced,3-5 Yrs of Exp,Giza,"Sales Target, Communication, Software Industry, B2B sales, Account management, Business development, Business Development"
Video Editor,Alhokamaa Consultancy,Giza,Full Time,Experienced,3+ Yrs of Exp,Giza,"Adobe Photoshop, Adobe After Effects, Adobe Premiere, Motion Graphics, Illustrator, Creative/Design/Art, Writing/Editorial"
Online Sales Specialist (E-Commerce),Paymob Solutions,Maadi,Full Time,Entry Level,1-2 Yrs of Exp,Cairo,"Marketing, Sales Skills, Customer Service, Online Sales, Sales Target, Sales Account Management, E-commerce, Marketing/PR/Advertising"
Marketing Executive,EasyKash,Dokki,Full Time,Entry Level,1-3 Yrs of Exp,Giza,"Market Research, Social Media, Digital Marketing, Sales, Communication, Creative/Design/Art, Marketing/PR/Advertising"
Waiter,Lady Bird Hotels & Resorts,Dahab,Full Time,Entry Level,1-10 Yrs of Exp,South Sinai,"Waiter, Bartender, Captain, Hotels, Restaurants, Tourism, Hospitality/Hotels/Food Services"
Sr. Graphic Designer,Limelite LLC.,New Cairo,Full Time,Entry Level,1-3 Yrs of Exp,Cairo,"Marketing, Advertising, Adobe Photoshop, Adobe Illustrator, Adobe Indesign, Branding, Creative, Corporate Identity, experience"
Senior Front End Developer,TruDoc 24x7,Heliopolis,Full Time,Experienced,5-6 Yrs of Exp,Cairo,"CSS3, JavaScript, Information Technology (IT), Software Development, Computer Science, Front-End, Web Development, Bootstrap, AngularJS"
Content Creator (Arabic),"Izam, inc.",Mohandessin,Full Time,Entry Level,1-3 Yrs of Exp,Giza,"SEO, ERP, Marketing, Social Media, English, Arabic, Content Writing, Microsoft Office, Translation, Writing/Editorial"
Java Developer - Entry level,YELO,Sheraton,Full Time,Entry Level,0-1 Yrs of Exp,Cairo,"Computer Science, SQL, RESTful APIs, Spring, Computer Engineering, SOA, Java 8, IT/Software Development"
Sales and Operations Trucking Manager,Transmar International,New Cairo,Full Time,Work From Home,10-15 Yrs of Exp,Cairo,"Trucking, operations, sales, logistics, · Logistics/Supply Chain, Operations/Management, Sales/Retail"
Recruiter,RE/MAX Everest,Mohandessin,Full Time,Experienced,3-4 Yrs of Exp,Giza,"Sales Skills, Recruitment, Human Resources (HR), Communication Skills, Human Resources"
Marketing Manager,AL EDRISI GROUP,Manila,Full Time,Work From Home,1-4 Yrs of Exp,Philippines,"Social Media, Market Research, Sales, E-Marketing, Marketing/PR/Advertising"
Software Technical Support / Application Support,Confidential,Mokattam,Full Time,Entry Level,1-3 Yrs of Exp,Cairo,"Technical Support, HTML, Customer Support, English, CSS, Database, Networking, Software, Computer Science, Hardware"
Site Landscape Architect,Shehab Mazhar,Mohandessin,Full Time,Experienced,9+ Yrs of Exp,Giza,"Architecture, Urban Engineering, Softscape, English, Engineering - Construction/Civil/Architecture"
