Title,Company,Location,Type,Level,YearsExp,Country,Skills
"Product Manager - Monitors, Projectors, View...",Silicon21,Nasr City,Full Time,Freelance / Project,3-5 Yrs of Exp,Cairo,"Electronics, Information Technology (IT), Business Development, Product Management, Sales, Computer Engineering, Telecom"
IT Help Desk Specialist,Confidential,Cairo,Full Time,Entry Level,0-1 Yrs of Exp,Egypt,"Help Desk, IT, IT/Software Development"
Medical Family Planning Technical Training...,John Snow InC,Beni Suef,Freelance / Project,Senior Management,15-20 Yrs of Exp,Egypt,"Medical, Training, Family Palnning, Contraceptives, MoHP, Medical/Healthcare, Training/Instructor"
Sales General Manager,Confidential,Alhadra,Full Time,Senior Management,10-20 Yrs of Exp,Alexandria,"Sales Skills, Lead Generation, Business Development, Leadership, Strategic Planning, Operations/Management, Sales/Retail"
Social Media Specialist,Expand Cart,6th of October,Full Time,Experienced,2+ Yrs of Exp,Giza,"Social Media, Public Relations (PR), Publishing, Hootsuite, Buffer, E-Commerce, Advertising, E-marketing, Channels, Writing/Editorial"
Sales Manager,UD Crops,Heliopolis,Full Time,Manager,4-5 Yrs of Exp,Cairo,"Sales Target, Sales Process, Management, B2BSales, Customer Service/Support, Sales/Retail"
Vodafone Uk Customer Service Representative,Majorel Egypt,6th of October,Full Time,Entry Level,0-3 Yrs of Exp,Giza,"Customer Care, Customer Support, Call Center, English, Customer Service/Support"
UI/UX Designer,Pefect Presentation,Maadi,Full Time,Experienced,3-10 Yrs of Exp,Cairo,"UI, UI Design, Information Technology (IT), Computer Science, CSS, HTML, javaScript, jQuery, Creative/Design/Art, IT/Software Development"
Outdoor Sales Engineer,Serious construction,Nasr City,Full Time,Experienced,2-3 Yrs of Exp,Cairo,"Sales Skills, Sales Target, MS Office, Customer Care, Outdoor Sales, Negotiation Skills, Mechanical, Civil Engineering, Sales/Retail"
HR Officer - Tanta,Ibn Sina Pharma,Tanta,Full Time,Entry Level,1-2 Yrs of Exp,Gharbia,"Labor Law, Hiring, Recruitment, Pivot Table, Vlookup, Data Analysis, HR, English, HRIS, Human Resources"
Real Estate Sales Agent,Confidential,Cairo,Full Time,Entry Level,1+ Yrs of Exp,Egypt,"Real Estate, Sales Skills, Sales Target, Outdoor Sales, Property, Customer Service, Customer Care, Customer Support, Advertising"
Detergents & Disinfectant Sales Manager (FMCG),Confidential,Dokki,Full Time,Manager,5+ Yrs of Exp,Giza,"Sales Skillls, Sales Target, Sales Planning, Detergents & Disinfectant, Area Sales Management, Sales/Retail"
SEO Intern,Upper Medic,Cairo,Internship,Entry Level,null Yrs of Exp,Egypt,"SEO, Digital Marketing, Social Media, Content, Research, Communications Engineering, Marketing/PR/Advertising"
Export Specialist,Confidential,Zamalek,Full Time,Entry Level,1-3 Yrs of Exp,Cairo,"Engineering, Export Sales, Communication Skills, English, Logistics, Supply Chain, Microsoft Office, Logistics/Supply Chain"
Female Indoor Sales,Computer Consulting & Supplies,Zamalek,Full Time,Experienced,2-3 Yrs of Exp,Cairo,"Customer Service, Customer Care, Customer Support, Call Center, Telesales, Computer Science, Information Technology (IT), Sales/Retail"
Senior Data Center Preparation Pre-Sales Engineer...,Interact Technology Solutions,Maadi,Full Time,Experienced,10+ Yrs of Exp,Cairo,"Networking, CCNA, CCNP, HLD, LLD, CCDP, Telecommunication, Customer Service, Information Technology (IT), Computer Science"
Service Desk Specialist,Rashideen Egypt for Trade,Maadi,Full Time,Entry Level,1-2 Yrs of Exp,Cairo,"Information Technology (IT), Help Desk, MCSA, MCSE, CCNA, Computer Science, Maintenance, Installation, Repair, Microsoft Office"
Civil Engineer - Temporary,Confidential,Sheraton,Full Time,Experienced,3+ Yrs of Exp,Cairo,"Pavement, Civil Engineering, Construction, Technical, Engineering - Construction/Civil/Architecture"
Telesales Executive,OTO Courses,Maadi,Full Time,Entry Level,1-3 Yrs of Exp,Cairo,"Startup, Telesales, Sales Skills, Customer Service, Customer Care, Customer Support, B2C, Online Sales, Negotiation, English"
Sales Representative,Confidential,Cairo,Full Time,Experienced,2+ Yrs of Exp,Egypt,"Sales Skills, Communication Skills, Selling, Industrial, Customer Service, Sales/Retail"
HR Section Head,MAC EGYPT REAL ESTATE CO.,10th of Ramadan City,Full Time,Manager,5+ Yrs of Exp,Cairo,"Personnel, Communication Skills, HR, Recruitment, Human Resources"
Senior Mean Stack Developer,Confidential,Nasr City,Full Time,Experienced,2-3 Yrs of Exp,Cairo,"MEAN Stack, Angular, Docker, Jenkins, Express, Information Technology (IT), Computer Science, javaScript, DevOps"
Group Chief Internal Audit,NOK for Human Capital Solutions,Obour City,Full Time,Manager,15-20 Yrs of Exp,Cairo,"ERP, IFRS, External Audit, Internal Audit, CIA, CPA, CMA, Accounting, Finance, Manufacturing, Retail, Accounting/Finance"
Oracle SOA Integration Developer,Ghassan Ahmed Alsulaiman for Electronic Services,Maadi,Full Time,Experienced,4-6 Yrs of Exp,Cairo,"JSON, XML, Oracle SOA, SOAP, Information Technology (IT), Computer Science, BPM, IT/Software Development, Engineering - Telecom/Technology"
Human Resources Manager,Egyptian Contracting Centre,Cairo,Full Time,Manager,10-15 Yrs of Exp,Egypt,"Recruitment, Personnel, HR, Business Administration, Training, Microsoft Office, Human Resources"
HR Recruitment Specialist - Construction,MH-Group,Mohandessin,Full Time,Experienced,2-5 Yrs of Exp,Giza,"Recruitment, Excel, Business Administration, Microsoft Office, HR Diploma, HR, Interviews, Construction, Human Resources"
