Title,Company,Location,Type,Level,YearsExp,Country,Skills
Application Support Specialist,BI-Technologies,New Cairo,Full Time,Entry Level,1-5 Yrs of Exp,Cairo,"Males Preferred, Information Technology (IT), Computer Science, Telecommunication, Computer Engineering, Customer Service, SQL, CRM"
Warehouse Accountant,Confidential,Heliopolis,Full Time,Experienced,2-4 Yrs of Exp,Cairo,"Financial Analysis, Financial Management, Finance, Warehouse Accountant, Commerce, Construction, Microsoft Dynamics, Accounting/Finance"
Digital Marketing Expert,Skools app,Riyadh,Full Time,Work From Home,3-6 Yrs of Exp,Saudi Arabia,"Digital Marketing, Social Media, Google Ads, Google Analytics, Content, E-marketing, Marketing/PR/Advertising"
Unreal Developer,Confidential,Maadi,Full Time,Experienced,2-4 Yrs of Exp,Cairo,"Computer Science, 3D, Information Technology (IT), Game Design, IT/Software Development"
Online Sales Representative,Gila Electric,Downtown,Full Time,Experienced,3-4 Yrs of Exp,Cairo,"Sales Target, Indoor Sales, Outdoor Sales, Marketing, Online Sales, Marketing/PR/Advertising, Sales/Retail"
Field Maintenance Manager,((SKY Services)),Cairo,Full Time,Manager,4-5 Yrs of Exp,Egypt,"Telecommunications, Field, Incident Management, Operations Delivery Management, Broadcast Operations Management, Preventive Maintenance"
Mobile Developer ( React Native ),Confidential,Nasr City,Full Time,Experienced,3+ Yrs of Exp,Cairo,"Mobile Development, Software Development, Android, UI, APIs, RESTful, UX, Mobile Application, Computer Science, Information Technology (IT)"
Business Specialist/Account Data Coordinator,Vivo,Riyadh,Full Time,Entry Level,1-4 Yrs of Exp,Saudi Arabia,"Computer Skills, Business Development, Logistics, Distribution, Pharma, Retail, Consumer Goods, Administration, Business Development"
Sales Representative (Advertisement & Giveaways),AIC - Al Maalim International Co.,New Cairo,Full Time,Experienced,2+ Yrs of Exp,Cairo,"Advertising, Sales Skills, Sales Target, Marketing, Corporate Sales, Media, Graphic Design, Outdoor Sales, B2B Sales, Real Estate"
Admin Supervisor,Geyushi Motors,New Cairo,Full Time,Manager,7-10 Yrs of Exp,Cairo,"Administration, Microsoft Office, English, Administration, Operations/Management"
Android & iOS Flutter Developer,Confidential,Maadi,Full Time,Experienced,5+ Yrs of Exp,Cairo,"Information Technology (IT), Software Development, Android Design, Computer Science, GIT, Offline Storage, UI, Android SDK, flutter"
Lab Analyst,scitra,6th of October,Full Time,Experienced,2-4 Yrs of Exp,Giza,"Science, Quality Control, Pharmacy, Lab Analyst, GED, RPM, FG, COAs, FMCG, Cosmetics, R&D/Science, Analyst/Research"
IT Help Desk Specialist,Value,New Cairo,Full Time,Entry Level,1-3 Yrs of Exp,Cairo,"Information Technology (IT), Computer Science, Help Desk, Installation, CCNA, SQL, Installation/Maintenance/Repair"
Training And OD Specialist,Confidential,Mansoura,Full Time,Experienced,2-3 Yrs of Exp,Dakahlia,"OD, Training, HR, Human Resources (HR), Organization Development, Human Resources"
IT Technical Support Specialist,UnitLabs,Dokki,Full Time,Entry Level,1-2 Yrs of Exp,Giza,"Troubleshooting, Hardware, Technical Support, CCNA, MCSE, Installation, Software, Linux, DNS, Customer Support"
Property Consultant,Rightestate,New Cairo,Full Time,Experienced,2-3 Yrs of Exp,Cairo,"Brokerage, Real_estate, Realestate, Consultancy, consultant, Brokery, Senior, Sales Target, Customer Service, Sales Skills"
Senior Vue Developer,Our Education,Nasr City,Full Time,Experienced,3-5 Yrs of Exp,Cairo,"Information Technology (IT), javaScript, HTML5, Vue, CSS3, React, SASS, LESS, Computer Science, Development, SEO, Engineering"
Junior Cost Manager,Gleeds Construction Consultancy,Maadi,Full Time,Entry Level,0-2 Yrs of Exp,Cairo,"Construction Engineering, Research, Business Development, Engineering - Construction/Civil/Architecture, Business Development"
Exchange Administrator,Confidential,New Cairo,Full Time,Experienced,4-6 Yrs of Exp,Cairo,"Information Technology (IT), System Administration, PowerShell, Network, Exchange Administration, Backup, Lotus Notes, MSCE"
Enterprise Architecture Engineer,Altayar recruitment,Riyadh,Full Time,Experienced,3+ Yrs of Exp,Saudi Arabia,"Information Technology (IT), Project Management, Software Development, Computer Science, System Architecture"
Receptionist,Artal Egypt,New Cairo,Full Time,Entry Level,1-4 Yrs of Exp,Cairo,"Admin Work, Office Management, Computer Skills, Microsoft Office, Customer Service, Customer Care, Customer Support, Administration"
Product Specialist,Cairo Trading,Cairo,Full Time,Experienced,5+ Yrs of Exp,Egypt,"Product, Marketing, Marketing/PR/Advertising, Sales/Retail"
Sales Team Leader,Engineering Group,New Cairo,Full Time,Manager,4+ Yrs of Exp,Cairo,"Construction, Sales Target, Sales Management, Escalators, Package Elevators, Sales/Retail"
