Title,Company,Location,Type,Level,YearsExp,Country,Skills
Copywriter- Digital Media,Premier Services and Recruitment,Maadi,Full Time,Experienced,2+ Yrs of Exp,Cairo,"Digital Marketing, Social Media, English, Pharmaceutical, Writing/Editorial, Media/Journalism/Publishing"
Soft Skills Trainer,Confidential,New Cairo,Full Time,Entry Level,1-4 Yrs of Exp,Cairo,"Human Resources (HR), Training Cycle, Training Specialist, Training Coordinator, Business, Learning, Planning, Instructional Design"
Sales Manager,Wattan Pack Company,Cairo,Full Time,Manager,10+ Yrs of Exp,Egypt,"Communication, Negotiation Skills, Manufacturing, Customer Service, Sales Skills, Education, Selling, Industry, Sales/Retail"
HR Generalist - 10th of Ramadan City,Confidential,10th of Ramadan City,Full Time,Experienced,3-5 Yrs of Exp,Sharqia,"Recruitment, Personnel, HR, Human Resources"
IT Specialist,Dynamicslink,Nasr City,Full Time,Experienced,4+ Yrs of Exp,Cairo,"Information Technology (IT), HW, Computer Science, Maintenance, Installation, Networks, Medical, IT/Software Development"
Senior UX Designer,Arabian Systems,New Cairo,Full Time,Experienced,3-6 Yrs of Exp,Cairo,"UX, UX Design, Computer Science, HTML5, javaScript, CSS3, IT/Software Development"
Senior Network Administrator,E3mel Business for Financial & Managerial Consultancy,Maadi,Full Time,Experienced,3-5 Yrs of Exp,Cairo,"Computer Science, Information Technology (IT), Network Administration, CCNP, CCNA, WAN, Networks, LAN, Security, Routers"
Lawyer,Confidential,Cairo,Full Time,Part Time,5-15 Yrs of Exp,Egypt,"5 Vacancies, Legal, Microsoft Office, Law Firm, Legal"
Handing Over Intern,Tameer,Garden City,Internship,Entry Level,0-1 Yrs of Exp,Cairo,"Engineering, Handover, English, Administration, Communication Skills, Sales Skills, Administration"
Technical Office Engineer -Architecture...,Egyptian Contracting Centre,Giza,Full Time,Experienced,4-8 Yrs of Exp,Egypt,"Technical Office, Primavera, Architecture Engineering, Microsoft Office, Engineering - Construction/Civil/Architecture"
Office Manager,Minds,Nasr City,Full Time,Experienced,5-10 Yrs of Exp,Cairo,"Office Management, Business Administration, PA, Information Technology (IT), Computer Science, Microsoft Office, English, IT"
Software Tester,Simple Touch Software,Maadi,Full Time,Work From Home,3+ Yrs of Exp,Cairo,"Software Engineering, Software Testing, Information Technology (IT), Scrum, Agile, ITSQB, TFS, Integration Testing, Selenium C#"
Financial Accountant,Life Farm,Cairo,Full Time,Experienced,4+ Yrs of Exp,Egypt,"Finance, Financial Analysis, Financial Management, Commerce, English, Accounting/Finance, Banking"
Senior Oracle Developer,ICIS,New Cairo,Full Time,Experienced,4+ Yrs of Exp,Cairo,"Computer Science, Information Technology (IT), Engineering, Oracle PL/SQL, ERP, Software Development, Oracle developer"
Mall Manager,Confidential,Tanta,Full Time,Manager,5-10 Yrs of Exp,Gharbia,"Retail, Mall Management, Administration, Operations/Management"
Acquisition Editor,Nagwa,Nasr City,Full Time,Experienced,3+ Yrs of Exp,Cairo,"Humanities, Books, Editing, Writing, Publishing, English, Arabic, Writing/Editorial, Media/Journalism/Publishing"
SEO Specialist - Remotely -Unpaid Internship,Eagle Air,Dokki,Internship,Entry Level,null Yrs of Exp,Giza,"SEO, English, Social Media, Digital Marketing, E-marketing, Marketing/PR/Advertising, Media/Journalism/Publishing"
Sales Account Executive - (French Speaker),infasme.com,Heliopolis,Full Time,Entry Level,0-3 Yrs of Exp,Cairo,"Sales Skills, Customer Service, Business Administration, Management, Salesforce, Sales Target, Communication, Negotiation, French"
Brand Manager - Alexandria,Madar Group,Alexandria,Full Time,Manager,3+ Yrs of Exp,Egypt,"Microsoft Office, Business Administration, Market Research, Marketing Analytics, E-marketing, Branding, English, Creative/Design/Art"
Sales Engineer - Heliopolis,Alumil,Heliopolis,Full Time,Entry Level,1+ Yrs of Exp,Cairo,"Solar Energy, Engineering, Sales Skills, Client Relationships, Solar Sales, Account Management, Customer Service, Customer Care"
Senior Java Developer,DMS,Heliopolis,Full Time,Experienced,3+ Yrs of Exp,Cairo,"Computer Science, Computer Engineering, ITI, JSF, J2EE, SE, JPA, EJB, Hibernate, Glassfish, Tomcat, Weblogic, Oracle, SVN"
Electrical Sales Engineer,Short Circuit Company,Haram,Full Time,Experienced,2-5 Yrs of Exp,Giza,"Males Only, Electrical Engineering, Sales Skills, Electrical Sales, Electrical Power, Sales/Retail, Engineering - Mechanical/Electrical"
Business Development Manager,UNICARE Medical Care & Centers,Dokki,Full Time,Manager,3-5 Yrs of Exp,Giza,"Customer Complaints, Insurance, Sales Target, Retail, Business Development, Business Development, Sales/Retail"
Sales Manager - Real Estate,SAK Developments,New Cairo,Full Time,Manager,10-15 Yrs of Exp,Cairo,"Real Estate, Management, Sales Target, Negotiation, Sales/Retail"
Translation Reviewers ( English - Arabic & VICE...,Dual-IT,Tanta,Full Time,Experienced,2-5 Yrs of Exp,Gharbia,"Writing, Translation, Editing, Localization, Medical, Legal, English, Arabic, Reviewing, Quality, Writing/Editorial, Quality"
Chief Senior Accountant - رئيس حسابات,Confidential,Riyadh,Full Time,Manager,15+ Yrs of Exp,Saudi Arabia,"Accounting, Finance, Accounting/Finance"
