Title,Company,Location,Type,Level,YearsExp,Country,Skills
Retail Area Manager - Mansoura,QUATTRO,Mansoura,Full Time,Manager,3-5 Yrs of Exp,Dakahlia,"Retail Manager, Operations, Customer Support, Area Manager, Customer Service/Support, Operations/Management, Sales/Retail"
Service Promoter,Cartona,Giza,Full Time,Entry Level,0-2 Yrs of Exp,Giza,"Males Only, Sales Skills, Customer Support, Retail, Customer Service, Promoter, Customer Service/Support, Sales/Retail"
Business Development Specialist,Talent 360,Cairo,Full Time,Entry Level,1-3 Yrs of Exp,Egypt,"Sales Skills, Marketing, Sales Target, Communication Skills, Business Development, Marketing/PR/Advertising"
Surveillance Operator - Tanta,Town Team,Tanta,Full Time,Experienced,2+ Yrs of Exp,Gharbia,"Admin, CCTV, Surveillance Systems, Installation/Maintenance/Repair, Engineering - Telecom/Technology"
Sales Engineer - Cairo,Quantum Automatic Systems,Heliopolis,Full Time,Experienced,2-4 Yrs of Exp,Cairo,"Sales Target, Electrical Engineering, Mechanical, English, Computer Skills, Negotiation Skills, Sales/Retail"
Junior Real Estate Sales Executive,B2C Real Estate,Nasr City,Full Time,Entry Level,1-2 Yrs of Exp,Cairo,"Real Estate, Sales Skills, English, Brokerage, Sales Target, Customer Service/Support, Sales/Retail"
Senior ASP.Net Developer,Microtech,Dokki,Full Time,Experienced,5-7 Yrs of Exp,Giza,"C#, Programming, C++, .Net Framework, ERP, Software Development, Computer Science, HTML, JQuery, Delphi, DFD, Design"
Sales Account Manager,GET Group- Egypt,Sheraton,Full Time,Entry Level,1-3 Yrs of Exp,Cairo,"Sales Target, light current, physical security, CCTV, Sales skills, Software, Customer Service, Information Technology (IT)"
Junior Management Executive (Multiple Tracks) -...,Minds,Nasr City,Full Time,Entry Level,0-1 Yrs of Exp,Cairo,"Account Management, Operations, Business Administration, Human Resources, Customer Service/Support, Human Resources"
Site Architectural Engineer,Unique for General Constructions,Maadi,Full Time,Experienced,3-5 Yrs of Exp,Cairo,"Communication Skills, Architectural Engineering, Architecture, Leadership, Finishing & Renovation"
Graphic Designer,Odiggo,Maadi,Full Time,Experienced,2-4 Yrs of Exp,Cairo,"Adobe Photoshop, Adobe Illustrator, Social Media, InDesign, English, Communication Skills, Arabic, After Effects, Photography"
Social Media Specialist,Hello Mommy Nursery & Preschool,Nasr City,Full Time,Entry Level,0-2 Yrs of Exp,Cairo,"Digital Marketing, Marketing Campaigns, Advertising Campaigns, Content Creation, Social Media Ads, Marketing/PR/Advertising"
Senior Flutter Developer,RDI,Dokki,Full Time,Experienced,3+ Yrs of Exp,Giza,"iOS, Flutter Development, RESTful, mobile development, Git, Web, Computer Science, Information Technology (IT), Software Development"
French Acquisition Specialist,citpeak,Nasr City,Full Time,Experienced,2+ Yrs of Exp,Cairo,"Presales, Communication Skills, Negotiation Skills, Software Products, Computer Skills, French, English, Sales Target, B2B"
Teachers ( English - Arabic - Math - Science -...,Mishkat Nour,Port Said,Full Time,Part Time,1-8 Yrs of Exp,Egypt,"6 Vacancies, Females Preferred, English, Arabic, Maths, Science, Arts, Teaching, Education, Education/Teaching, Training/Instructor"
Secretary - Receptionist,Confidential,Nasr City,Full Time,Entry Level,1+ Yrs of Exp,Cairo,"Administration, Secretary, Office Management, Microsoft Office, Computer Skills, Excel, English, Communication Skills, Administration"
Digital Marketing Specialist - Riyadh,Enwan,Riyadh,Full Time,Experienced,2-10 Yrs of Exp,Saudi Arabia,"Social Media, Digital Marketing, E-marketing, Content Writing, Graphic Design, Advertising, Marketing/PR/Advertising"
Social Media Specialist,Arabic Trader,Dokki,Full Time,Experienced,2+ Yrs of Exp,Giza,"Market Research, Social Media, Marketing/PR/Advertising, Media/Journalism/Publishing"
Telesales Specialist,Aqarmap.com,Nasr City,Full Time,Entry Level,1+ Yrs of Exp,Cairo,"Corporate Sales, Real Estate, Advertising, Marketing, Sales Skills, Insurance, Sales Target, Outdoor Sales, Telesales, Property"
Operations Manager Assistant,Confidential,Maadi,Full Time,Entry Level,0-2 Yrs of Exp,Cairo,"Operations, Administration, Microsoft Office, Office Management, Communication, MS Office, English, Administration"
Digital Marketing Specialist,Al-Khail Industries & Trading,Azbakia,Full Time,Experienced,3+ Yrs of Exp,Cairo,"SEO, Content, Retail, Online Marketing, Internet, Online Sales, Digital Marketing, Photoshop, Social Media Management, Shopify"
Follow Up Engineer,Tabarak Holding,New Cairo,Full Time,Experienced,8-20 Yrs of Exp,Cairo,"Administration, Civil Engineering, Construction, Real Estate, Residential Projects, Engineering - Construction/Civil/Architecture"
Android Developer Team Lead - Alexandria,Softxpert Incorporation,Alexandria,Full Time,Manager,4+ Yrs of Exp,Egypt,"Computer Engineering, Computer Science, TDD, SolidWorks, GIT, SVN, SDLC, OOP, Android Development, Software Engineering"
Executive Secretary (French Speaking )- Obour...,Egyptian French Company for Plants Tissue Culture S.A.E,Obour City,Full Time,Experienced,5-10 Yrs of Exp,Cairo,"Office Management, Secretary, Administration, French, Administration"
