Title,Company,Location,Type,Level,YearsExp,Country,Skills
Electrical Site Manager,Form,Maadi,Full Time,Manager,10-15 Yrs of Exp,Cairo,"AutoCAD, Microsoft office, Computer Skills, Engineering - Mechanical/Electrical"
Accountant - Sharqia,Delta for housing and construction,10th of Ramadan City,Full Time,Experienced,6-10 Yrs of Exp,Sharqia,"Accounting, Financial Analysis, Finance, ICDL, Financial Management, Financial Reporting, Construction, Accounting/Finance"
Executive Secretary / Personal Assistant,Click solutions,10th of Ramadan City,Full Time,Entry Level,1-2 Yrs of Exp,Sharqia,"Office Management, Administration, Microsoft Office, Secretary, Communication Skills, Word, PowerPoint, Excel, Secretarial"
Videographer And Video Editor,iPROTK,Nasr City,Full Time,Experienced,3+ Yrs of Exp,Cairo,"Sales Target, Business Development, Video Editing, Videography, Adobe After Effects, Creative/Design/Art"
Regulatory Affairs Specialist,W.I.S Pharm,Maadi,Full Time,Entry Level,1-3 Yrs of Exp,Cairo,"Science, Vet, Pharmacy, CE, FDA, Medical Devices, Pharmaceutical, R&D/Science, Medical/Healthcare, Pharmaceutical"
Digital Marketing Specialist,Value,New Cairo,Full Time,Experienced,5+ Yrs of Exp,Cairo,"Social Media, Digital Marketing, E-marketing, Advertising, PR, Real Estate, Marketing/PR/Advertising, Media/Journalism/Publishing"
Project Manager - Cairo,Mishkat Nour,Cairo,Full Time,Manager,5-7 Yrs of Exp,Egypt,"Project Management, Engineering, Communication, PMP, Project/Program Management, Engineering - Other"
Quality Control Engineer - Alexandria,Wood Equipment Co,Ameria,Full Time,Experienced,3+ Yrs of Exp,Alexandria,"Production, Manufacturing, Management, Chemistry, Furniture, Wood, Engineering, Measuring Instruments, Manufacturing/Production"
Visual Merchandiser,Carina Wear,New Cairo,Full Time,Experienced,2-3 Yrs of Exp,Cairo,"Retail, Sales Skills, Visual Merchandising, Fashion, Creative/Design/Art, Marketing/PR/Advertising, Sales/Retail"
Fixed Assets Accountant,Badr University in Cairo (BUC),Badr City,Full Time,Entry Level,1-3 Yrs of Exp,Cairo,"Finance, Financial Management, Financial Analysis, Fixed Assets, Commerce, Accounting/Finance"
Senior Software Tester Engineer,Channel IT Egypt,Maadi,Full Time,Experienced,5-6 Yrs of Exp,Cairo,"Software Engineering, Testing, Information Technology (IT), Software Development, Agile, Design, Automation, ISTQB, API"
Electrical Procurement Engineer,Sigma Engineering,Obour City,Full Time,Experienced,3+ Yrs of Exp,Cairo,"Procurement, Purchasing, Logistics, Supply Chain, Power Engineering, English, Tendering, Logistics/Supply Chain"
Accounting Manager,Life Trading,Giza,Full Time,Manager,7-10 Yrs of Exp,Egypt,"Finance, Financial Management, Accounting, Financial Analysis, Accounting/Finance"
Graphic Designer,Kato dool nubian house,Alexandria,Full Time,Experienced,2-5 Yrs of Exp,Egypt,"Creativity, Adobe Photoshop, After Effect, Adobe Illustrator, Video Montage, Animations, Creative/Design/Art"
Accountant,Confidential,Maadi,Full Time,Experienced,2-5 Yrs of Exp,Cairo,"Finance, Payables, General Accounting, Accounts Paybale Accounting, Commerce, Microsoft Office, Financial Analysis, Payment"
Corporate Sales Executive,buseet,Maadi,Full Time,Experienced,2+ Yrs of Exp,Cairo,"Sales Target, Corporate Sales, Communication Skills, Leads, Business, Marketing, Customer Service, Customer Service/Support"
DevOps Expert,Pefect Presentation,Maadi,Full Time,Experienced,3-7 Yrs of Exp,Cairo,"SCCM, SQL, Kubernetes, DevOps, Continuous Integration, Continuous Delivery, VMware, Azure, Cloud, IT/Software Development"
