Title,Company,Location,Type,Level,YearsExp,Country,Skills
Senior Front-End Developer,Youxel,Cairo,Full Time,Experienced,2-4 Yrs of Exp,Egypt,"OOP, MV, HTML5, CSS3, RWD, javaScript, AngularJS, TFS, API, NG2, NODEJS, Computer Science, Front End, Web Development"
Business Development Specialist,Immigration Gates,Sheikh Zayed,Full Time,Experienced,2-5 Yrs of Exp,Giza,"Microsoft Office, Communication Skills, B2B, Analysis, Sales Skills, Microsoft Excel, Sales Target, Computer Skills"
Customer Service Agent Vodafone UK SMB - Giza,Majorel Egypt,6th of October,Full Time,Entry Level,0-1 Yrs of Exp,Giza,"Customer Service, Customer Support, English, Customer Care, Call Center, Communication, MS Office, Customer Service/Support"
Magento Development Consultant,Comfort Egypt,Nasr City,Freelance / Project,Manager,10-10 Yrs of Exp,Cairo,"Communication, XML, English, Software Development, Information Technology (IT), Software Engineering, javaScript, HTML"
Senior Graphic Animator,PanExcel,Cairo,Full Time,Manager,3-6 Yrs of Exp,Egypt,"Animation, Adobe Photoshop, Adobe Illustrator, Graphics, UI, UX, Web Development, Mobile Applications, Creative/Design/Art"
Property Consultant Sales Representative,Confidential,Nasr City,Full Time,Entry Level,1+ Yrs of Exp,Cairo,"Real Estate, Sales Skills, Sales Target, Outdoor Sales, Property, Customer Service, Customer Care, Customer Support, Advertising"
Scrum Master Project Coordinator,Expand Cart,6th of October,Full Time,Experienced,2-5 Yrs of Exp,Giza,"Project Management, Computer Science, Scrum, Software Development, Engineering, Automated Testing, Agile, TTD"
Camera Operator,Wadi Degla Group,Maadi,Full Time,Experienced,3+ Yrs of Exp,Cairo,"Cameras, Media, Video Shooting, Administration, Creative/Design/Art, Media/Journalism/Publishing"
General Accountant,Lotus Finishing Materials,New Cairo,Full Time,Experienced,2-4 Yrs of Exp,Cairo,"Finance, Accounting, Financial Analysis, Financial Management, English, Communication Skills, Accounting/Finance"
Technical System Consultant,Tafeel,Cairo,Full Time,Experienced,4+ Yrs of Exp,Egypt,"IT, Computer Science, Computer Engineering, Technical Support, Troubleshooting, Customer Service, Customer Support, Maintenance"
Business Development Executive - Healthcare...,World Business Fitness,New Cairo,Full Time,Experienced,2-4 Yrs of Exp,Cairo,"Business Development, Business Analysis, Business Administration, Training, Pharmaceutical, Microsoft Office, Sales Plan"
Copywriter,Awdia Technology,New Cairo,Full Time,Entry Level,1-2 Yrs of Exp,Cairo,"Copywriting, Editing, Copywriter, Marketing, Social Media, Online Content Strategy, Writing/Editorial, Marketing/PR/Advertising"
Chief Accountant - Hospitality / Restaurants,Capital One holding for investment,New Cairo,Full Time,Manager,5-7 Yrs of Exp,Cairo,"Accounting, Finance, Financial Management, ERP, Financial Planning, Financial Analysis, Accounting/Finance"
Compensation & Benefits Specialist - Cairo,Confidential,Sheraton,Full Time,Experienced,2-3 Yrs of Exp,Cairo,"Human Resources (HR), Compensation, Benefits, Payroll, Social Insurance, Microsoft Excel, ERP, HR, English, Business Administration"
Furniture Painting Engineer - مهندس كيميائى...,Confidential,Cairo,Full Time,Experienced,5+ Yrs of Exp,Egypt,"Painting, Chemistry, Furniture, Science, Chemical Engineering, Wood, English, Microsoft Office, R&D/Science, Creative/Design/Art"
Pre-Sales Engineer,Confidential,Maadi,Full Time,Entry Level,1+ Yrs of Exp,Cairo,"Sales Target, Sales Skills, Pumps, Pipes, Sales Engineering, Fire Fighting, Control Valves, Actuators, Sales/Retail"
Digital Marketing Specialist,Confidential,Mohandessin,Full Time,Experienced,3-5 Yrs of Exp,Giza,"Digital Marketing, E-marketing, SEO, Marketing/PR/Advertising, Media/Journalism/Publishing"
Account Manager - Cairo,Talabat,Maadi,Full Time,Entry Level,1-3 Yrs of Exp,Cairo,"Sales Skills, Sales Target, Marketing Campaigns, Customer Service, Customer Care, Account Managment, Customer Relations, English"
Property Sales Consultant - Brokarage,Value,New Cairo,Full Time,Experienced,2-6 Yrs of Exp,Cairo,"Males Only, Sales Skills, Sales Target, Customer Service, Customer Support, Real Estate, Brokerage, Communication Skills, Apartments"
Receptionist / Office Admin (For Differently...,"\"CRT \"\"Hr recruitment & services\"\"\"",Heliopolis,Full Time,Entry Level,0-4 Yrs of Exp,Cairo,"Reception, Front Office, Front Desk, Customer Service, Administration"
Sales & Marketing Specialist - Aluminum Factory,Map for Metal Works,New Cairo,Full Time,Entry Level,1-5 Yrs of Exp,Cairo,"Marketing, Sales Skills, Real Estate, Aluminum, Marketing/PR/Advertising, Sales/Retail"
