Title,Company,Location,Type,Level,YearsExp,Country,Skills
E-content Developer,eelu,Giza,Full Time,Experienced,2+ Yrs of Exp,Egypt,"e-learning, Computer Science, Digital Transformations, Angular, JavaScript, jQuery, ChartJS, SCSS, HTML5, PHP, MySQL, Design"
Orthodontist,3D Diagnostix,Maadi,Full Time,Entry Level,1+ Yrs of Exp,Cairo,"Oral Dentistry, Dental Anatomy., Occlusion, Prosthetic, Dental Implantation, Digital Dentistry, Digital Smile Design, Virtual Waxups"
Senior .Net Core Developer,Obeikan Digital Solutions,New Cairo,Full Time,Experienced,4-7 Yrs of Exp,Cairo,"Software Development, Computer Science, Information Technology (IT), C#, MVC, HTML, Angular, OOP, Git, Entity Framework, CSS, Jira"
Telemarketing Agent - US Account,Pillars,Cairo,Full Time,Experienced,2+ Yrs of Exp,Egypt,"Telesales, Customer Service, Customer Support, English, Telemarketing, Customer Service/Support, Sales/Retail"
Medical Representative,Confidential,Cairo,Full Time,Entry Level,0-2 Yrs of Exp,Egypt,"Sales Skills, Medical, Representative, pharmaceutical, Sales Target, Veterinary, Science, Biochemistry, Biology, Medical/Healthcare"
Medical Recruitment Specialist,Andalusia Group,Maadi,Full Time,Entry Level,1-2 Yrs of Exp,Cairo,"Recruitment, Personnel, Medical Network, Physicians, Pharmacy, Dental, Human Resources, Medical/Healthcare, Pharmaceutical"
Front End Developer - Alexandria,Caduceus Lane,Alexandria,Full Time,Experienced,2+ Yrs of Exp,Egypt,"C#, CSS, Python, Adobe Illustrator, Adobe Indesign, Web Design, UI/UX, Information Technology (IT), Computer Science, DHTML"
Mechanical Design Engineer,TTC Technologies,Heliopolis,Full Time,Experienced,3-5 Yrs of Exp,Cairo,"SolidWorks, AutoCAD, Mechanical Engineering, FEA, Autodesk Inventor, DFMA, Ansys, Mechanical Design, Manufacturing, English"
Events Specialist,Confidential,Sheraton,Full Time,Experienced,2+ Yrs of Exp,Cairo,"Social Media, Business Administration, English, PR, Public Relations, Marketing Solutions, Marketing/PR/Advertising"
Operations Manager - Cairo,Mishkat Nour,Nasr City,Full Time,Manager,4-7 Yrs of Exp,Cairo,"Communication Skills, Operations Management, Leadership, Operations/Management"
Medical Approval / Customer Success Officer,Beyond Solution,Maadi,Full Time,Shift Based,2-3 Yrs of Exp,Cairo,"3 Vacancies, Pharmacy, Customer Service, Customer Care, Customer Support, Call Center, Medical Approvals, Microsoft Office, Arabic"
Activity Teacher,Windrose Academy,Maadi,Full Time,Entry Level,1-3 Yrs of Exp,Cairo,"Teaching, Physical Education, English, International School, Sports, Sports and Leisure, Education/Teaching"
Retention Agent (Telesales),Aqarmap.com,Nasr City,Full Time,Entry Level,1+ Yrs of Exp,Cairo,"Corporate Sales, Real Estate, Advertising, Sales Skills, Sales Target, Outdoor Sales, Property, Insurance, Media, Customer Service"
Project Manager,WUZZUF,Maadi,Full Time,Manager,3-5 Yrs of Exp,Cairo,"fundraising, Budgeting, donor funds projects, Project/Program Management"
Junior Marketing Manager - Europe,PANGEA,Cairo,Full Time,Experienced,2-3 Yrs of Exp,Egypt,"Sales, Digital Marketing, B2B Digital Agency, CRMM, Startup, Graphic Design, German, Digital Content, Social Media, IT"
Sales Property Consultant,Cairo Brokers,New Cairo,Full Time,Experienced,2+ Yrs of Exp,Cairo,"Sales Skills, Resale, Brokerage, Communication Skills, English, Computer Skills, Rent, Customer Service/Support, Sales/Retail"
SQL Developer - Experienced,HITS Technologies,Nasr City,Full Time,Experienced,2+ Yrs of Exp,Cairo,"Computer Science, SQL, Computer Engineering, IT/Software Development, Engineering - Telecom/Technology"
