Title,Company,Location,Type,Level,YearsExp,Country,Skills
Warehouse Keeping Supervisor,Confidential,Badr City,Full Time,Manager,3+ Yrs of Exp,Cairo,"Logistics, Supply Chain, Warehouse Keepering, Logistics/Supply Chain"
Batch Plant Manager,Unimix Egypt for Readymix concrete,Alexandria,Full Time,Manager,3-5 Yrs of Exp,Egypt,"Concrete, Constructions, Six Sigma, Engineering - Construction/Civil/Architecture"
Technical Support Engineer,GUC,New Cairo,Full Time,Experienced,3+ Yrs of Exp,Cairo,"Technical Support, Information Technology (IT), Computer Science, Customer Service, Customer Care, Customer Support, Linux, MacOS"
Senior Android Developer,Expert Apps,Maadi,Full Time,Experienced,5+ Yrs of Exp,Cairo,"Information Technology (IT), Software Development, Mobile Development, Android Developer, IT/Software Development"
Mechanical Supervision Engineer,Confidential,Cairo,Freelance / Project,Manager,4+ Yrs of Exp,Egypt,"Project Management, Sites, Construction, Project/Program Management, Engineering - Mechanical/Electrical"
Social Media Specialist,Confidential,Haram,Full Time,Experienced,3-5 Yrs of Exp,Giza,"E-marketing, Content, Sales, Social Media Marketing, Product Development, SEO, Marketing/PR/Advertising, Media/Journalism/Publishing"
Tax Accountant,INGAZ,New Cairo,Full Time,Experienced,5+ Yrs of Exp,Cairo,"Finance, Bookkeeping, Accounting Software, MS Office, Computer Skills, Tax Accounting, Accounting/Finance"
Senior AR Accountant,KUWADICO,6th of October,Full Time,Experienced,4-7 Yrs of Exp,Giza,"Finance, Financial Management, Financial Analysis, Microsoft Excel, Real Estate, English, AR, Oracle, Accounting/Finance"
Junior Digital Marketing Content Creator,BICC Services Worldwide,Nasr City,Full Time,Entry Level,0-1 Yrs of Exp,Cairo,"English, Digital Marketing Content Creation, Writing/Editorial, Marketing/PR/Advertising, Media/Journalism/Publishing"
Medical Sales Representative,Bypa-ss,Mansoura,Full Time,Entry Level,1-4 Yrs of Exp,Dakahlia,"Sales Target, Negotiation Skills, Sales Skills, Medical Sales, Medical/Healthcare, Sales/Retail"
Flutter Developer,Arabia for Information Technology,Cairo,Full Time,Experienced,3+ Yrs of Exp,Egypt,"Flutter, Dart, Mobile development, Software Development, Information Technology (IT), Computer Science, Engineering, Bitbucket, GitHub"
Sales Representative (Mobile Lines) - Alexandria...,Confidential,Hurghada,Full Time,Entry Level,1-2 Yrs of Exp,Red Sea,"Sales Skills, Sales Target, Customer Service, Customer Care, Communication Skills, Sales/Retail"
Sr. Mechanical Engineer,Probuilders,Agouza,Full Time,Experienced,3-5 Yrs of Exp,Giza,"Electrical Engineering, Management, Mechanical Design, Engineering - Mechanical/Electrical"
Customer Service & After Sales Representative -...,High Art,Sheraton,Full Time,Entry Level,1-6 Yrs of Exp,Cairo,"Customer Care, Customer Support, Call Center, After Sales, Customer Relationship, Real Estate, Communication Skills"
"Safety, Fire Protection & Pest Control Officer",Egyptian Canning - BEST,Aga,Full Time,Experienced,5-6 Yrs of Exp,Dakahlia,"Safety, Pest Control, Engineering, HSE, Quality, Engineering - Other"
Senior Marketing Manager,Al Futtaim,New Cairo,Full Time,Manager,10-15 Yrs of Exp,Cairo,"Digital Marketing, Advertising, Real Estate, Brand Management, Marketing Plan, Marketing Strategy, Sales Plan, Sales Strategy, Events"
IT Help Desk Agent,New Plan,New Cairo,Full Time,Experienced,2-4 Yrs of Exp,Cairo,"Information Technology (IT), Installation, Information System, Help Desk, English, Computer Science, IT, Software Engineering"
UI/UX Designer,Eva Pharma,Downtown,Full Time,Entry Level,1-3 Yrs of Exp,Cairo,"Information Technology (IT), Computer Science, UI Design, Wireframes, User Interface, Programming, Mobile Applications, UI/UX Design"
Development Engineer ( Office Furniture ),Mobica,Abu Rawash,Full Time,Experienced,3-5 Yrs of Exp,Giza,"Engineering, Architecture, Communication Skills, CAD, 2D, English, Applied Arts, Microsoft Office, 3D, Development"
Executive Secretary,Badr University in Cairo (BUC),Badr City,Full Time,Experienced,2+ Yrs of Exp,Cairo,"Females Only, Office Management, Administration, Secretary, English, Administration"
Software Development Team Leader,Clavis Business Solutions,6th of October,Full Time,Part Time,4+ Yrs of Exp,Giza,"software, Software Development Team Leader, Information Technology (IT), Computer Science, Software Engineering, SQL, Agile, PHP, API"
Technical Office Engineer - Hurghada,Somabay,Hurghada,Full Time,Experienced,3-5 Yrs of Exp,Red Sea,"Engineering, Project Management, Technical Office, Residential Projects, AutoCAD, Primavera"
Business Analyst - Saudi Arabia,Leader,Riyadh,Full Time,Experienced,4+ Yrs of Exp,Saudi Arabia,"Arabic, Analyst, Information Technology (IT), English, Computer Science, IT/Software Development"
Light Current Sales Manager,HiTECHNOUR,Nasr City,Full Time,Manager,5-7 Yrs of Exp,Cairo,"Leadership, CCTV, Access Control, Communication, Fire Alarm, Management, Light Current Systems, English, Sales/Retail"
Project Manager (Agricultural),Alkhorayef Industries Company,Mallawi,Full Time,Manager,20+ Yrs of Exp,Minya,"Maths, Project Management, Presentation Skills, Cost Reduction, Agriculture, Agricultural Engineering, Project/Program Management"
Marketing Supervisor,Confidential,New Cairo,Full Time,Experienced,4-8 Yrs of Exp,Cairo,"Digital Marketing, SEO, Communication, Social Media, Sales, Business, English, Writing, Marketing/PR/Advertising"
