Title,Company,Location,Type,Level,YearsExp,Country,Skills
Maintenance Engineer,MAKTech 3d,6th of October,Full Time,Experienced,2-5 Yrs of Exp,Giza,"Mechatronics Engineering, Biomedical Engineering, FDM 3d printers, Arabic, English, SLA 3D Printers, Installation/Maintenance/Repair"
Purchasing Officer,Detco- Add me,Giza,Full Time,Experienced,7+ Yrs of Exp,Egypt,"Microsoft Office, Logistics, Procurement, Supply Chain, Business Administration, Financial Reports, Vendors, Cost"
Accountant,Toya Advertising,Nasr City,Full Time,Experienced,5+ Yrs of Exp,Cairo,"Finance, Financial Analysis, Financial Management, Accounting/Finance"
UI/UX Designer,Eduapps,Cairo,Full Time,Entry Level,1-3 Yrs of Exp,Egypt,"UX, Computer Science, UI / UX, experience, Information Technology (IT), Scrum, Agile, Design, Creative/Design/Art, IT/Software Development"
French Teacher (6th Of October Branch),Egyptian Language School,6th of October,Full Time,Experienced,2+ Yrs of Exp,Giza,"Education, Communication Skills, Learning, Primary, English, Education/Teaching"
Electrical Site Engineer,UNI Power,6th of October,Full Time,Manager,3-5 Yrs of Exp,Giza,"BMS, Skills, Communication, Sales, Solar, UPS, DC System, Data Center, DC, Electrical Site Engineering"
English HR Recruiter - Alexandria,Majorel Egypt,Stanley,Full Time,Entry Level,0-1 Yrs of Exp,Alexandria,"Recruitment, Human Resources (HR), Talent Acquisition, Interviewing, Sourcing, English, Human Resources"
Administrative Manager,Al Arab Group,Sheikh Zayed,Full Time,Manager,2-6 Yrs of Exp,Giza,"Office Management, Microsoft Office, Administration, Operations/Management"
District Manager (French Speaker),Adamco Pharm,Cairo,Full Time,Manager,4-10 Yrs of Exp,Egypt,"Pharmaceutical, Healthcare Services, Medical & Healthcare Equipment, French, Sales, Drugs, Marketing/PR/Advertising, Medical/Healthcare"
Marketing Representative,Ideal House,6th of October,Full Time,Experienced,3+ Yrs of Exp,Giza,"Marketing, Social Media, Sales Skills, Business, English, Marketing/PR/Advertising, Sales/Retail"
Digital Marketing Specialist- Google Ads,RMG,New Cairo,Full Time,Experienced,5-6 Yrs of Exp,Cairo,"Females Only, E-marketing, Digital Marketing, Social Media, SEO, SEM, Digital Campaigns, Google Adwords, DART, Atlas, HTML"
IT Administrator,Ctopya,Cairo,Full Time,Experienced,3-5 Yrs of Exp,Egypt,"System Administration, Computer Science, Engineering, Maintenance, Networking, VMWare, Active Directory, DNS, Design"
"\"Front End Developer \"\" React.JS\"\"\"",Div Systems,Mokattam,Full Time,Experienced,2-4 Yrs of Exp,Cairo,"React.js, Software Development, Information Technology (IT), javaScript, IT/Software Development, Engineering - Telecom/Technology"
Junior Accountant (VCC Reconciliation),WebBeds,Nasr City,Full Time,Entry Level,1-3 Yrs of Exp,Cairo,"Accounting, Finance, Financial Analysis, VCC Reconciliation, Excel, Word, Accounts Payable, Accounting/Finance"
Junior Production Engineer,Delta Egypt For Lighting,Obour City,Full Time,Entry Level,1-3 Yrs of Exp,Cairo,"Production, Mechanical Engineering, AutoCAD, ERP, ISO 90001, Press Machines, Manufacturing/Production"
Inside Sales Specialist,Confidential,New Cairo,Full Time,Entry Level,1-3 Yrs of Exp,Cairo,"Sales Skills, Customer Service, marketing, CRM, Lead Generation, Arabic, English, French, Telesales, Sales/Retail"
Senior Site Engineer,Wadi Degla Group,Maadi,Full Time,Experienced,7-9 Yrs of Exp,Cairo,"Site, Project Management, Engineering - Construction/Civil/Architecture, Project/Program Management"
Customer Service Officer,SASA,10th of Ramadan City,Full Time,Experienced,2-4 Yrs of Exp,Cairo,"Customer Care, Customer Support, Microsoft Office, Communication Skills, Customer Service/Support"
Account Manager (Recruitment Background),"Izam, inc.",Mohandessin,Full Time,Experienced,2-4 Yrs of Exp,Giza,"Recruitment, English, Sourcing, Screening, Customer Service, Customer Service/Support, Human Resources"
Retail Sales Representative - Sharqia,EGIC,Sharqia,Full Time,Entry Level,0-2 Yrs of Exp,Egypt,"Sales Skills, Sales Target, Customer Services, Customer Care, Retail, Collection, Distribution, Selling Skills, Negotiation Skills"
Mechanical Production Engineer,New City Glass,10th of Ramadan City,Full Time,Experienced,5+ Yrs of Exp,Cairo,"Mechanical Engineering, Project Management, Manufacturing, Production, Maintenance, English, Manufacturing/Production"
Storekeeper,Confidential,Cairo,Full Time,Entry Level,1-2 Yrs of Exp,Egypt,"Logistics, Supply Chain, Storekeeping, Administration, Logistics/Supply Chain, Purchasing/Procurement"
Telesales Agent- Vodafone IE - Giza,Majorel Egypt,6th of October,Full Time,Entry Level,0-1 Yrs of Exp,Giza,"Sales Skills, Customer Service, Customer Care, Customer Support, Telesales, Communication Skills, English, Customer Service/Support"
Senior Full Stack Developer | .Net,infasme.com,Cairo,Full Time,Experienced,3+ Yrs of Exp,Egypt,".NET, javaScript, Computer Science, Information Technology (IT), PHP, Angular, HTML, CSS, SQL, React, XML"
Junior BMS Site Engineer,Confidential,Cairo,Full Time,Entry Level,1+ Yrs of Exp,Egypt,"BMS, AC, Automation, Electrical Engineering, Mechanical Engineering, Mechatronics, Microsoft Office, Engineering - Mechanical/Electrical"
