Title,Company,Location,Type,Level,YearsExp,Country,Skills
Upholsterer,Gulf Colours,Doha,Full Time,Experienced,2-7 Yrs of Exp,Qatar,"Excellent design skills, upholstery, Other"
Accountant,Unimix Egypt for Readymix concrete,Cairo,Full Time,Experienced,2-5 Yrs of Exp,Egypt,"Computer Skills, English, Communication, Accounting, SAP, Finance, Financial Analysis, Financial Management, Accounting/Finance"
Customer Service Agent For Bilingual - French &...,NAOS Marketing,Maadi,Full Time,Entry Level,1+ Yrs of Exp,Cairo,"Call Center, Customer Service, Customer Support, Customer Care, Communication Skills, Technical Support, French, English"
Marketing Specialist,El Khalifa group,Hadayek Alahram,Full Time,Experienced,3-5 Yrs of Exp,Giza,"SEO, Communication Skills, Web Design, Social Media Campaigns, Marketing/PR/Advertising, Media/Journalism/Publishing"
Arabic Reviewer / Arabic Copy Editor,Aqarmap.com,Nasr City,Full Time,Experienced,3+ Yrs of Exp,Cairo,"Social Media, Online Marketing, SEO, E-marketing, Google Analytics, Digital Marketing, Dynamic Ads, Content Writing, Reviewing"
Performance Manager,360Imaging,Dokki,Full Time,Work From Home,5-10 Yrs of Exp,Giza,"Performance Management, Microsoft Office, Communication Skills, Negotiation Skills, Business, Human Resources (HR), English, Dental"
HR Specialist,Devera Developments,New Cairo,Full Time,Experienced,4-6 Yrs of Exp,Cairo,"HR Specialist, Recruitment, Screening, Interviewing, Payroll, Personnel, Microsoft Office, HR, HR system, Human Resources"
Lawyer - Legal Affairs,Mishkat Nour,Nasr City,Full Time,Experienced,4-7 Yrs of Exp,Cairo,"Law, Legal Affairs, Communication Skills, Legal"
Sales Accounts Manager,G.I.S Free Zones,Heliopolis,Full Time,Experienced,5-10 Yrs of Exp,Cairo,"Engineering, Accounts Manager, Oil and Gas, Sales Target, Sales Skills, Sales Engineer, Sales/Retail, Engineering - Oil & Gas/Energy"
Internal Audit Manager ( Alexandria _ CIA ),Confidential,Alexandria,Full Time,Manager,3-7 Yrs of Exp,Egypt,"Auditing, Finance, Accounting, Financial Analysis, Accounting/Finance"
Purchasing Specialist - New Cairo,"General Star Business Development Co.,(Egypt)",New Cairo,Full Time,Experienced,3-5 Yrs of Exp,Cairo,"Purchasing, Logistics, Supply Chain, Microsoft Office, Woods, English, Computer Skills, Furniture, Purchasing/Procurement"
Graphic Designer,RO creative studio,Nasr City,Full Time,Experienced,2-5 Yrs of Exp,Cairo,"Graphic Design, Adobe Photoshop, Adobe Illustrator, Marketing, Branding, After Effects, Creative/Design/Art"
Senior Graphic Designer,Maxycode,Nasr City,Full Time,Experienced,7+ Yrs of Exp,Cairo,"Adobe Photoshop, Social Media, Fine Arts, InDesign, Graphic Designer, Creative/Design/Art, Marketing/PR/Advertising"
Sales Representative,Chertex Jeans,Cairo,Full Time,Experienced,5+ Yrs of Exp,Egypt,"Sales Target, Customer Service, Fashion, Communication Skills, Sales/Retail, Fashion"
Administration Manager,Nagwa,Nasr City,Full Time,Manager,8+ Yrs of Exp,Cairo,"Administration, Health and Safety, Operations, Administration, Operations/Management"
Admin Assistant,Ebtkar,Nasr City,Full Time,Entry Level,1+ Yrs of Exp,Cairo,"Administration, Office Management, Communication Skills, Microsoft Office, Microsoft Excel, Microsoft Word, Microsoft PowerPoint"
Electromechanical Manager,Tabarak Holding,New Cairo,Full Time,Manager,15-20 Yrs of Exp,Cairo,"Electrical Engineering, Electromechanical, MEP, Consultancy, Contracting, Installation/Maintenance/Repair"
Marketing Executive,Meeza,New Cairo,Full Time,Experienced,3+ Yrs of Exp,Cairo,"Market Research, Social Media, Customer Support, Online Media, Marketing/PR/Advertising, Analyst/Research, Media/Journalism/Publishing"
UI UX Designer,Contactless,Cairo,Full Time,Experienced,3+ Yrs of Exp,Egypt,"CSS, Design, Agile, UX, UI, JS, English, Information Technology (IT), Computer Science, Creative/Design/Art, IT/Software Development"
Facilities Administrator,Confidential,Obour City,Full Time,Experienced,5-10 Yrs of Exp,Cairo,"Facility Management, Security, Safety, Maintenance, Administration, Installation/Maintenance/Repair"
Sales Manager,Timo Trade,Cairo,Full Time,Manager,5-10 Yrs of Exp,Egypt,"Males Only, Coaching, People Management, Sales Skills, Sales Target, English, Mentoring, Sales/Retail"
Warehouse Manager مدير و امين مخزن,Nageh Tex,Abbassia,Full Time,Manager,3-15 Yrs of Exp,Cairo,"Males Only, warehouse, accounting, supervisior, data-entry, computer, system, امين مخزن, supply chain, logistics, Administration"
Sales Representative,Koudijs Kapo Feed,Cairo,Full Time,Experienced,3+ Yrs of Exp,Egypt,"Sales Skills, Sales Target, Poultry, Dairy, Sales/Retail"
