Title,Company,Location,Type,Level,YearsExp,Country,Skills
Receptionist,Atheel CC,Cairo,Full Time,Entry Level,null Yrs of Exp,Egypt,"Administration, Office Management, Communication Skills, Administration"
Marketing Manager,Middle East Dental Company,Heliopolis,Full Time,Manager,5-15 Yrs of Exp,Cairo,"Sales, Market Research, Business Administration, Communication Skills, Online Marketing, Social Media, Business Development"
Content Team Leader,Expand Cart,6th of October,Full Time,Manager,3+ Yrs of Exp,Giza,"Content Creation, Writing, Editing, Marketing, Public Relations (PR), Publishing, Journalism, Content Strategies, Digital Channels, English"
Sales Manager,Al Safa,Nasr City,Full Time,Manager,8-15 Yrs of Exp,Cairo,"Sales Target, Sales Skills, Negotiation, Sales Process, Customer Service, Communication, Management, Operations/Management"
Business Analyst,Confidential,Cairo,Part Time,Experienced,5+ Yrs of Exp,Egypt,"Business Analysis, Computer Science, SRS, IT/Software Development, Analyst/Research, Engineering - Telecom/Technology"
Sales Representative (Mobile Lines) - Luxor and...,Confidential,Adfo,Full Time,Entry Level,1-2 Yrs of Exp,Aswan,"Sales Skills, Sales Target, Communication Skills, Customer Service, Customer Support, Customer Service/Support, Sales/Retail"
Senior Accountant - Account Receivables,Madinet Nasr for Housing and Development,Nasr City,Full Time,Experienced,3-6 Yrs of Exp,Cairo,"Accounts Receivable, Accounting, Accounting/Finance"
General Accountant,Confidential,New Cairo,Full Time,Experienced,4-5 Yrs of Exp,Cairo,"Finance, Financial Analysis, Financial Management, English, MS Office, Accounting/Finance"
Training & Quality Supervisor,Sykes Enterprises,Maadi,Full Time,Manager,3-5 Yrs of Exp,Cairo,"Call Center, English, Training, Customer Service/Support, Quality, Training/Instructor"
Senior .NET Core Developer,Dynamicslink,Nasr City,Full Time,Experienced,5+ Yrs of Exp,Cairo,"Computer Science, Computer Engineering, Software Development, Software Engineering, ASP.NET, MVC, javaScript, jQuery"
Field Sales Representative,Meeza,New Cairo,Full Time,Experienced,3+ Yrs of Exp,Cairo,"Customer Service, Customer Support, Sales/Retail"
Secretary/Personal Assistant,Gorbits,Mohandessin,Full Time,Entry Level,1-4 Yrs of Exp,Giza,"Administration, Office Management, Microsoft Office, Communication, Time management, Administrative, Administration"
Store Keeper - Dakahlia,EGIC,Dakahlia,Full Time,Experienced,3-5 Yrs of Exp,Egypt,"Logistics, SAP, Inventory, Store Keeping, Logistics/Supply Chain"
Sales Representative,Elmezieny,Maadi,Full Time,Experienced,2-5 Yrs of Exp,Cairo,"Sales Target, Customer Service, Communication Skills, English, Pipeline, Online Marketing, Sales/Retail"
ERP Software Implementer,"Izam, inc.",Mohandessin,Full Time,Experienced,3-5 Yrs of Exp,Giza,"Accounting, Information Technology (IT), Computer Science, English, ERP Implementation, Typing, Technical Support"
Production Engineer ( Body Shop Line),Egyptian German Automotive,6th of October,Full Time,Experienced,5-7 Yrs of Exp,Giza,"Mechanical Engineering, AutoCAD, English, MS Office, Automotive Manufacturing, Automotive Engineering, Industrial Engineering"
Administrative Assistant,Confidential,Giza,Full Time,Experienced,3+ Yrs of Exp,Egypt,"Public Relations (PR), Catering, Conferences, Seminars, Events Organizing, Customer Service, Client Relations, Administration"
Operation And Maintenance Engineer - Beni Suef,Sinoma-cdi,Beni Suef,Full Time,Experienced,2-4 Yrs of Exp,Beni Suef,"Maintenance, English, Mechanical Engineering, Installation/Maintenance/Repair, Operations/Management, Engineering - Mechanical/Electrical"
