Title,Company,Location,Type,Level,YearsExp,Country,Skills
Project Coordinator,Sumerge,Cairo,Full Time,Entry Level,0-2 Yrs of Exp,Egypt,"IT Project Management, Project Planning, Communication Skills, Software, English, Project Coordination, Administration"
Marketing Specialist,Monginis Bakery,Abu Rawash,Full Time,Entry Level,1-3 Yrs of Exp,Giza,"Marketing Strategy, Social Media Strategy, Offline Marketing, Marketing/PR/Advertising, Media/Journalism/Publishing"
Maintenance Supervisor,Confidential,Cairo,Full Time,Experienced,5+ Yrs of Exp,Egypt,"Engineering, Construction, Installation/Maintenance/Repair"
Human Resource Manager,Pyramid Glass Company,Bourj Alarab,Full Time,Manager,10+ Yrs of Exp,Alexandria,"Human Resources Management, Recruitment, Personnel, HIS, Analytical, Microsoft Office, Human Resources"
Sales Engineer - Kitchens,Confidential,Maadi,Full Time,Experienced,2-5 Yrs of Exp,Cairo,"3DMAX, AutoCAD, Graphic Design, Architecture, Construction, Applied Arts, Interior Design, Architectural, Technical Support"
"Business Unit Manager (French Speaker, West...",Adamco Pharm,Cairo,Full Time,Manager,7-20 Yrs of Exp,Egypt,"Trading & Commodity Trading, Management, Marketing, Drugs, French, Sales Skills, Sales Target, Business Development"
Storekeeper,Capital elite for real estate development,6th of October,Full Time,Experienced,2+ Yrs of Exp,Giza,"Logistics, Storekeeping, Supply Chain, English, Logistics/Supply Chain"
Sales Agent - Real Estate,Oscar Developments,New Cairo,Full Time,Entry Level,1-3 Yrs of Exp,Cairo,"Real Estate, Sales Skills, Sales Target, Customer Service, Customer Care, Communication Skills, English, Sales/Retail"
Account Manager,Pointability,Haram,Full Time,Experienced,3-4 Yrs of Exp,Giza,"Sales Target, Communication, Negotiation, Business, Selling, MS, ERP, Customer Service, Management, Business Development"
Sales Representative,El Yasmina Cosmetics,Heliopolis,Full Time,Entry Level,1+ Yrs of Exp,Cairo,"Males Only, Sales Target, Sales Skills, Negotiation, Sales/Retail"
IT Help Desk - Team leader,Confidential,Dokki,Full Time,Manager,3-5 Yrs of Exp,Giza,"Help Desk, Information Technology (IT), Telecom, Engineering, Installation, Office Automation, Troubleshooting, English"
Senior SEO Specialist (Remote),Meddy,Dubai,Full Time,Work From Home,3-7 Yrs of Exp,United Arab Emirates,"SEO, English, html, CSS, Analysis, Communication Skills, Social Media, Digital Marketing, google, Arabic, Analyst/Research"
Personnel Specialist,Confidential,Sheikh Zayed,Full Time,Experienced,2-4 Yrs of Exp,Giza,"Males Only, Personnel, Human Resources (HR), HRIS, Microsoft Office, Recruitment, HR, Training, MS Office, Employment, Labor Law"
Technical Tender Engineer - Lighting Field,Electro,Cairo,Full Time,Entry Level,1-3 Yrs of Exp,Egypt,"AutoCAD, Tendering, Electrical Engineering, Installation/Maintenance/Repair, Engineering - Mechanical/Electrical"
Junior Social Media Specialist,DE.CI Cairo,Maadi,Full Time,Entry Level,1-2 Yrs of Exp,Cairo,"Copywriting, Communication, E-marketing, English, Digital Marketing, Marketing/PR/Advertising, Media/Journalism/Publishing"
Legal Affairs Specialist,Confidential,Downtown,Full Time,Experienced,2-5 Yrs of Exp,Cairo,"Law, Microsoft Office, Administration, Legal"
Electrical Tendering Engineer,ProService,Nasr City,Full Time,Experienced,4+ Yrs of Exp,Cairo,"PMP, IPMA, PRMG, MEP Contractors, Electrical Power, Electrical Engineering, Cost Estimation, Low Current Systems, Tendering"
Executive Assistant,NADIM,Abu Rawash,Full Time,Experienced,2-5 Yrs of Exp,Giza,"Administration, Office Management, Secretary, English, Administration"
IT Help Desk Specialist,Confidential,Sheikh Zayed,Full Time,Entry Level,1-2 Yrs of Exp,Giza,"Males Only, Information Technology (IT), Help Desk, Computer Science, Engineering, Telecom, Installation, Troubleshooting, Hardware"
