Title,Company,Location,Type,Level,YearsExp,Country,Skills
Data Entry Specialist,Homix,Mohandessin,Full Time,Entry Level,1+ Yrs of Exp,Giza,"Administration, Microsoft Office, Typing Skills, Content, Administration, Writing/Editorial"
IT Microsoft System Administrator,Ejada (Cairo),Cairo,Shift Based,Experienced,2-5 Yrs of Exp,Egypt,"System Administration, Computer Engineering, Information Technology (IT), SCCM, WSUS, SharePoint, SCOM, DHCP"
Sales Supervisor,New Ega Electrical Industries,Downtown,Full Time,Manager,2-4 Yrs of Exp,Cairo,"Adequate Guaranty, Sales Skills, Sales/Retail"
Android Developer (Lonic/Angular),Entrepreware,Maadi,Full Time,Entry Level,0-1 Yrs of Exp,Cairo,"Fullstack, Spring, Ionic, Backend, Computer Science, Software Engineering, Json, Information Technology (IT), Fragments"
Software Developer,Confidential,Nasr City,Full Time,Part Time,4-13 Yrs of Exp,Cairo,"Information Technology (IT), .NET, Computer Science, C#, Web Forms, Software Development, Software Engineering, IT/Software Development"
Pharma Sales Representative,World Business Fitness,New Cairo,Full Time,Experienced,3-4 Yrs of Exp,Cairo,"Medical, Pharmaceutical, Negotiation, Communication, Sales/Retail, Pharmaceutical"
Integration Testing Lead,Fawry Banking & Payment Technology Services,6th of October,Full Time,Manager,8-10 Yrs of Exp,Giza,"Computer Engineering, Information Technology (IT), Computer Science, A/B Testing Solutions, JSON, XML, Test Cases, Lead, Integration, Banking"
Oracle Apps DBA,Bayt El Khebra,Maadi,Full Time,Experienced,2-3 Yrs of Exp,Cairo,"Males Only, Information Technology (IT), Computer Science, Software Developer, Database Administration, Oracle RAC, DBA, Linux"
Full Stack Developer,E-Cards,Smart Village,Full Time,Entry Level,1-3 Yrs of Exp,Giza,"Software Development, javaScript, Java EE, Computer Engineering, Spring Boot, .Net, Python, IT/Software Development"
Sales Executive,eCompounds,6th of October,Full Time,Entry Level,1+ Yrs of Exp,Giza,"Sales Skills, Sales Target, Real Estate, Engineering, Bank, Customer Service, Communication Skills, Computing, English, Sales/Retail"
Graphic Designer,TIARA Ventures,Nasr City,Full Time,Experienced,2+ Yrs of Exp,Cairo,"Graphic Design, Creative, UX, UI, Animation, Web Design, Social Media, illustration, Adobe Illustrator, Adobe Photoshop, Bootstrap"
HR Generalist,ENBLOM,New Cairo,Full Time,Experienced,3-6 Yrs of Exp,Cairo,"Personnel, Microsoft Office, HR Diploma, HR, Human Resources (HR), Interviewing, Selecting, Human Resources"
Medium Voltage Sales Engineer,Teba United,10th of Ramadan City,Full Time,Experienced,3-5 Yrs of Exp,Cairo,"Medium Voltage, Sales, Low Voltage, Sales/Retail, Engineering - Mechanical/Electrical"
Front-End Developer (React),Majal,Dokki,Full Time,Experienced,3+ Yrs of Exp,Giza,"Computer Science, Software Development, CSS, HTML, Front-End, Git, SASS, Design, Redux, Javascript, ES6, React Native"
Senior Oracle Adf Developer - Cairo,Linux Plus Information Systems,Maadi,Full Time,Experienced,3-5 Yrs of Exp,Cairo,"Oracle SOA, Oracle ADF, Information Technology (IT), Computer Science, Software Development, IT/Software Development"
IT Corporate Sales Executive,CLS Learning Solutions,Dokki,Full Time,Experienced,3-5 Yrs of Exp,Giza,"Sales Skills, Sales Target, IT Sales, MCSA, CISCO, MCSD, Information Security, Computer Science, Information Technology (IT)"
Architecture Technical Office Engineer,Foxxx Pools,Cairo,Full Time,Experienced,2+ Yrs of Exp,Egypt,"Design, Drawing, Technical Office, Microsoft Office, Architecture Engineering, MS Excel, Communication Skills"
Medical Sales Representative,Triple Guard,Cairo,Full Time,Entry Level,1-3 Yrs of Exp,Egypt,"Sales Skills, Sales Target, Medical/Healthcare, Sales/Retail"
