Title,Company,Location,Type,Level,YearsExp,Country,Skills
Documents Management System Project Manager,Mantrac,10th of Ramadan City,Full Time,Manager,6-8 Yrs of Exp,Cairo,"Microsoft Office, Computer Science, Computer Engineering, Networking, Project Management, DMS Project Manager, English"
Accounting Manager,Cecil Intelligent Childhood,Obour City,Full Time,Manager,8-10 Yrs of Exp,Cairo,"CMA, Financial Management, MS Office, Accounting Software, Financial Analysis, Payroll, Accounting/Finance"
SEO Specialist (Giza),Confidential,Haram,Full Time,Experienced,3+ Yrs of Exp,Giza,"Social Media, Digital Marketing, Google Analytics, Communication Skills, Management, E-marketing, Market Research, Online Marketing"
Sales Representative- Real Estate,Confidential,Cairo,Full Time,Entry Level,0-2 Yrs of Exp,Egypt,"Sales Skills, Real Estate, Sales Target, Communication, Negotiation Skills, English, Microsoft Office, Presentation, Sales/Retail"
Senior Planning Engineer - Architecture,El-Alameya for Engineering and Project Management,Dokki,Full Time,Experienced,5-10 Yrs of Exp,Giza,"BIM, Primavera P6, English, Cost control, Civil Engineering, Architecture, Project Management, Planning Engineer, CPM scheduling"
System Engineer (VMware),Confidential,Cairo,Full Time,Experienced,3-8 Yrs of Exp,Egypt,"Computer Science, Computer Engineering, Cloud Management, VMWare, Linux, VSphere, Virtualization, Infrastructure"
Medical Recruiter - Intern,Andalusia Group,Maadi,Internship,Entry Level,null Yrs of Exp,Cairo,"Recruitment, Screening, Medical Network, Pharmacy, Dental, HR, Human Resources, Medical/Healthcare, Pharmaceutical"
Software Quality Assurance Tester - Alexandria,Caduceus Lane,Alexandria,Full Time,Experienced,3+ Yrs of Exp,Egypt,"Information Technology (IT), Automation Testing, Software, Quality Control, QA, Computer Engineering, Selenium, Computer Science"
HSE Specialist,INTECH,Assuit,Full Time,Experienced,4+ Yrs of Exp,Assiut,"Quality Assurance, Safety, HSE, Contracting, Science, R&D/Science, Quality"
Senior Sales Account Manager - Network Solutions,MigrationIT.com,Cairo,Full Time,Experienced,3-5 Yrs of Exp,Egypt,"Sales Target, Wimax, Wifi, Telecommunications, Customer Service, Network, Customer Service/Support, Sales/Retail"
Administration Manager,Arabia Holding,Nozha,Full Time,Manager,15+ Yrs of Exp,Cairo,"Administration, Microsoft Office, Office Management, Construction, Secretary, Real Estate, Administration"
Sales Engineer (B2B) - Alexandria,Advanced Chemical Industries,Smouha,Full Time,Experienced,4-6 Yrs of Exp,Alexandria,"Sales Target, Sales Engineering, Mechanical Engineering, Civil Engineering, B2B Selling, Engineering - Construction/Civil/Architecture"
Human Resources Manager,Domiatec Holding,Obour City,Full Time,Manager,10+ Yrs of Exp,Cairo,"Human Resources (HR), Microsoft Office, Personnel, MBA, English, Payroll, Management, Human Resources, Operations/Management"
Purchasing Supervisor,Confidential,Cairo,Full Time,Manager,5-15 Yrs of Exp,Egypt,"Procurement, Logistics, Supply Chain, Management, Logistics/Supply Chain, Operations/Management, Purchasing/Procurement"
Call Center Agent - Cairo,Mishkat Nour,Nasr City,Full Time,Experienced,3-6 Yrs of Exp,Cairo,"Customer Service, Call Center, Customer Support, Microsoft Office, Customer Care, Communication Skills, Customer Focus, CRM Systems"
Store Keeper,LA VISTA Developments,New Cairo,Full Time,Experienced,5+ Yrs of Exp,Cairo,"Ax Microsoft Dynamics, Store Keeping, Administration, Logistics/Supply Chain"
Sales Executive - Cairo,INGAZ,New Cairo,Full Time,Experienced,2-3 Yrs of Exp,Cairo,"Sales Skills, Sales Target, Marketing, MS Office, Computer Skills, Economics, Business, Sales/Retail"
Freelance BTL Sales Account Manager,Think Agency,Nasr City,Part Time,Freelance / Project,3+ Yrs of Exp,Cairo,"3+ Yrs of Exp, 3 Vacancies, Communications, Business Development, BTL, FMCG, Commercial, Design, Real Estate, Automotive"
Chairman Personal Assistant - Maadi,Confidential,Maadi,Full Time,Experienced,2+ Yrs of Exp,Cairo,"Administration, Office Management, Microsoft Office, MS Office, English, Microsoft Word, Secretary, Sales, Marketing, Administration"
Mechanical Technical Office Section Head,ECS - Energy & Contracting Solutions,Maadi,Full Time,Manager,10+ Yrs of Exp,Cairo,"Mechanical Engineering, Contracting, AutoCAD, Revit, Infrastructure, Construction, Engineering - Mechanical/Electrical"
