Title,Company,Location,Type,Level,YearsExp,Country,Skills
IT Help Desk Specialist,ADK Egyptian-German Cultural Centre,Heliopolis,Full Time,Entry Level,1-3 Yrs of Exp,Cairo,"Information Technology (IT), Technician, IT Help Desk, Technical, IT, Computer Science, English, Arabic, IT/Software Development"
Reporting Analyst,Sykes Enterprises,Maadi,Full Time,Entry Level,1-2 Yrs of Exp,Cairo,"SQL, Call Center, Power BI, Administration, Analysis, Administration, Analyst/Research"
Creative Content Creator,Clouds Software Solutions,Cairo,Full Time,Part Time,3-5 Yrs of Exp,Egypt,"3-5 Yrs of Exp, Content, Social Media, SEO, English, Arabic, Digital, Writing Skills, Research, Creative, Marketing"
Senior Sales Executive,DM Arts,Cairo,Full Time,Experienced,3+ Yrs of Exp,Egypt,"Advertising, Lead Generation, Media, Sales Skills, Customer Service, Client Relations, Digital Marketing, Training"
HR Generalist,Infinity,Heliopolis,Full Time,Experienced,2-4 Yrs of Exp,Cairo,"Recruitment, Human Resources (HR), HR, Microsoft Office, Training, HRIS, Human Resources"
Social Networking Intern,AMACO,6th of October,Internship,Entry Level,null Yrs of Exp,Giza,"Social Media, Marketing, Social Networking, PR, Marketing/PR/Advertising, Media/Journalism/Publishing"
Operations Specialist,INTERLOG,Damietta,Full Time,Experienced,2-3 Yrs of Exp,Damietta,"Marketing, Customer Service, Logistics, Operations, English, Business, Shipping, Logistics/Supply Chain, Operations/Management"
Senior ASP.NET Full Stack Developer,Corporate Stack Solutions,New Cairo,Full Time,Experienced,4+ Yrs of Exp,Cairo,"Software Development, APIs, Full Stack, Computer Science, Information Technology (IT), Software Engineering, jQuery, ASP.NET, C#"
Outdoor Sales Representative - Ain Shams,dkt Egypt,Ain Shams,Full Time,Entry Level,1+ Yrs of Exp,Cairo,"FMCG, Marketing, Sales Skills, OTC Business, Pharmaceutical, Outdoor Sales, Medical, Microsoft Office, Sales Target, Sales Representative"
Accountant (SAP User),Talaat Moustafa Group,Dokki,Full Time,Entry Level,1-3 Yrs of Exp,Giza,"Finance, Microsoft Office, Financial Analysis, Financial Management, Accounts Receivable, Microsoft Excel, AR, AP, SAP"
Senior AP Accountant,Transmar International,New Cairo,Full Time,Experienced,3-5 Yrs of Exp,Cairo,"AP, Accounts Payable, Finance, Financial Analysis, CMA, English, Shipping, Stevedoring, Accounting/Finance"
