Title,Company,Location,Type,Level,YearsExp,Country,Skills
WordPress Developer,Digital Experts,Heliopolis,Full Time,Experienced,2-3 Yrs of Exp,Cairo,"Computer Science, Communication Skills, WordPress, PHP, javaScript, HTML5, jQuery, CSS3, Front-End, Back-End"
Advertising Account Manager,ODDS ADVERTISING,Dokki,Full Time,Experienced,5-7 Yrs of Exp,Giza,"Account Manager, Agency, BTL, ATL, Creative, brief, presentations, TTL, Digital marketing, Sales Skills, Sales/Retail"
Business Development Specialist / Sales Account...,YDS yasar digital services,Sheikh Zayed,Full Time,Experienced,3+ Yrs of Exp,Giza,"Business Development, Sales Skills, Sales Target, Outdoor Sales, CRM, ERP, Business Development, Sales/Retail"
Digital Media Buyer,Ebtkar,Nasr City,Full Time,Part Time,5+ Yrs of Exp,Cairo,"Social Media, Digital Marketing, Google Analytics, Media Planning, Research, Media Buying, ComScore, DoubleClick, Nielsen, Writing"
Indoor Sales Specialist,Kandil Egypt,New Nozha,Full Time,Entry Level,1-4 Yrs of Exp,Cairo,"Males Only, Sales Skills, Sales Target, Indoor Sales, Customer Service, Customer Service/Support, Sales/Retail"
Quality Assurance Section Head - Carton & Packing...,Giant Group,10th of Ramadan City,Full Time,Experienced,5-10 Yrs of Exp,Sharqia,"QA, Manufacturing, Science, ISO 9001, Chemistry, Quality Control, Quality Management, IT Skills, R&D/Science, Quality"
English Instructor Mansoura,4level1,Mansoura,Full Time,Part Time,1+ Yrs of Exp,Dakahlia,"10 Vacancies, Instructor, TEFL, TESOL, CELTA, Training, Teaching, Education, Training/Instructor"
Sr.Purchasing Specialist,Probuilders,Agouza,Full Time,Experienced,3-5 Yrs of Exp,Giza,"Engineering, Purchasing, Engineering - Construction/Civil/Architecture, Creative/Design/Art"
Sales Representative,Confidential,Maadi,Full Time,Entry Level,1-2 Yrs of Exp,Cairo,"Sales Skills, Sales Target, Customer Service, English, Negotiation, Customer Service/Support, Sales/Retail"
Senior Account Manager (Digital),Bee Interactive Ltd.,Cairo,Full Time,Experienced,5+ Yrs of Exp,Egypt,"Customer Service, Customer Care, Customer Support, Social Media, Account Management, Digital Marketing, Communications, Digital Agency"
Receptionist,Black Ball Sporting Club,New Cairo,Full Time,Entry Level,1-2 Yrs of Exp,Cairo,"Receptionist, Front Office, Office Management, Administration, Customer Service/Support"
UI & Graphic Designer - Intern,Magdsoft,Nasr City,Internship,Entry Level,0-1 Yrs of Exp,Cairo,"Adobe Illustrator, Adobe Photoshop, Graphic Design, InDesign, UI, Creative/Design/Art, IT/Software Development"
"\"Clients Relation Representative \"\"Account Manager\"\"\"",Confidential,New Cairo,Full Time,Entry Level,1-3 Yrs of Exp,Cairo,"Clients Relations Support, Account Manager, Customer Care, Customer Support, Business Management, Insurance, Business Development"
Sales Representative,Confidential,Cairo,Full Time,Entry Level,1-3 Yrs of Exp,Egypt,"Sales Skills, Sales Target, Customer Service, Customer Service/Support, Medical/Healthcare, Sales/Retail"
Sales Representative,Aqarmap.com,Nasr City,Full Time,Entry Level,1+ Yrs of Exp,Cairo,"Corporate Sales, Real Estate, Advertising, Marketing, Sales Skills, Insurance, Sales Target, Outdoor Sales, Telesales, Property"
Software Development Team leader,Our Education,Nasr City,Full Time,Manager,5+ Yrs of Exp,Cairo,"Software Development, Software Engineering, Computer Science, Web Development, PHP, OOP, Angular, Testing, Laravel"
Senior Techno Commercial Engineer,International co for Electrical & Electronic Industries Electro George,Cairo,Full Time,Experienced,5-9 Yrs of Exp,Egypt,"Project Management, English, AutoCAD, Commercial, RFQ, RFI, Microsoft Office, Switchgear, Sales, Pricing"
Senior Property Consultant - Sales Real Estate,Casa Blanca for real estate investment,New Cairo,Full Time,Entry Level,1-4 Yrs of Exp,Cairo,"Sales Skills, Real Estate, Sales Target, Senior Sales, Insurance, Advertising, Communication Skills, Media, Negotiation Skills"
Customer Service Team Leader,Dimofinf Operations Center,Nasr City,Full Time,Shift Based,4-5 Yrs of Exp,Cairo,"Customer Service, Customer Support, Customer Care, Business Administration, Training, Education, Computer Skills, Management"
QA Automation Engineer,Xceed,Maadi,Full Time,Work From Home,5+ Yrs of Exp,Cairo,"QA, Quality, Automation Testing, Information Technology (IT), Computer Science, Software Testing, Software Engineering, Selenium"
Accountant - Microsoft Dynamics AX Axapta System,Badr University in Cairo (BUC),Badr City,Full Time,Experienced,3+ Yrs of Exp,Cairo,"Males Only, Accounting, Finance, Axapta, Financial Management, Financial Analysis, Microsoft Office, Microsoft Dynamics Ax 2012"
Senior Planning Engineer,Kandil Industries,10th of Ramadan City,Full Time,Experienced,3+ Yrs of Exp,Sharqia,"Supply Chain, Production, BOM, English, Project Management, MS Office, Planning Engineering, Logistics/Supply Chain"
Junior Telesales Representative - Cairo,LinkIT,Cairo,Full Time,Entry Level,0-3 Yrs of Exp,Egypt,"Telesales, Sales Skills, English, Commerce, Customer Service, Customer Support, Communication Skills, Telemarketing"
Technical Support Specialist,Premium Card,Dokki,Full Time,Experienced,2-3 Yrs of Exp,Giza,"Males Only, Technical Support, Installing, Configuring, Computer Science, MCSA, CCNA, Information Technology (IT), Maintenance"
E-Learning Specialist,Confidential,Mokattam,Full Time,Experienced,5-7 Yrs of Exp,Cairo,"E-Learning, Adobe Indesign, Adobe Photoshop, Graphic Design, IT/Software Development"
