Title,Company,Location,Type,Level,YearsExp,Country,Skills
Customer Service Representative,Electronic House,Downtown,Full Time,Entry Level,0-2 Yrs of Exp,Cairo,"Customer Care, Customer Support, Sales, Communication, Computer, Customer Service/Support, Marketing/PR/Advertising, Sales/Retail"
Junior Logistics Specialist,Acrylicon Egypt for flooring,New Cairo,Full Time,Entry Level,1-3 Yrs of Exp,Cairo,"Logistics, Supply Chain, Procurement, English, AutoCAD, Logistics/Supply Chain"
Senior Purchasing Specialist,Groupe- Atlantic,10th of Ramadan City,Full Time,Experienced,5+ Yrs of Exp,Cairo,"Procurement, Logistics, Manufacturing, Supply Chain, SAP, Negotiation Skills, Management, Business Administration"
Outdoor Sales Engineer/Chemist - Water Treatment,Diamond,Haram,Full Time,Entry Level,1-3 Yrs of Exp,Giza,"Sales Skills, Sales Target, Negotiation, Communication Skills, English, Water Treatment, Chemistry, R&D/Science, Business Development"
Linux System Administrator,Add Pluses,6th of October,Full Time,Part Time,1-2 Yrs of Exp,Giza,"1-2 Yrs of Exp, Males Only, Linux, System Administration, Apache, MySQL, Communication, Tomcat, Configuring, Shell Scripting"
Senior Procurement Engineer,Abdullah Fahad Al-Khaledi For General Contracting Est. (AFAC),Dammam,Full Time,Experienced,3-5 Yrs of Exp,Saudi Arabia,"Procurement, Construction, Civil Engineering, Purchasing, Equipment, Material, Engineering - Construction/Civil/Architecture"
SharePoint/Workflow Developer - Cairo,Ghassan Ahmed Alsulaiman for Electronic Services,Maadi,Full Time,Experienced,3-4 Yrs of Exp,Cairo,"Workflow, Application, RPA, Angular Js, ASP.NET, SQL, C#, XSLT/XML, CSS, HTML, JSOM, CSOM, NPM, Gulp, Typescript, jQuery"
Architect (Interior Design Experience),Masar Engineering Consulting,New Cairo,Full Time,Experienced,3+ Yrs of Exp,Cairo,"Architecture, Interior Design, 3ds Max, V-Ray, AutoCAD, Photoshop, Engineering - Construction/Civil/Architecture, Creative/Design/Art"
Dental Assistant,City Dental Clinic,Heliopolis,Full Time,Entry Level,0-3 Yrs of Exp,Cairo,"Administration, Secretary, Dental, Administration"
Full Stack Developer,Gebhaly.com,Heliopolis,Full Time,Experienced,4-10 Yrs of Exp,Cairo,"Information Technology (IT), Computer Science, Software Development, Agile, javaScript, Bootstrap, Front-End, AWS, Docker, NodeJS"
UI/UX Designer - Shopify,Edu-Fun,Nasr City,Full Time,Part Time,1-3 Yrs of Exp,Cairo,"E-commerce, Shopify, CSS3, javaScript, Design, Programming, Jquery, HTML5, Information Technology (IT), UX, UI, Computer Science"
Operation Specialist,TRANSSION HOLDINGS,Maadi,Full Time,Entry Level,1-3 Yrs of Exp,Cairo,"Photoshop, Premier, Administration, Operations, Website, Video Editing, English, Marketing, influencers, Operations/Management"
Digital Marketing Officer,International Committee of Red Cross,Maadi,Full Time,Experienced,4-8 Yrs of Exp,Cairo,"Social Media, Microsoft Office, SEO, Advertising, English, Business Development, Google Analytics, Creative/Design/Art"
Social Media Specialist,RO creative studio,Nasr City,Full Time,Experienced,2-5 Yrs of Exp,Cairo,"Social Media, E-marketing, Writing, Content Creation, Writing/Editorial, Marketing/PR/Advertising, Media/Journalism/Publishing"
Senior Web Developer,Artapart,Maadi,Full Time,Experienced,3-6 Yrs of Exp,Cairo,"Software Development, Information Technology (IT), Computer Science, javaScript, Larvel, Angular, Web Development, PHP Laravel"
CEO Assistant & Office Manager,CNS Group,Heliopolis,Full Time,Experienced,4-10 Yrs of Exp,Cairo,"Females Only, Microsoft Office, Office Management, Secretary, Logistics, English, Office Administration, Administration"
Senior Property Consultant - Real Estate,UPTURN,New Cairo,Full Time,Experienced,2-5 Yrs of Exp,Cairo,"Sales Target, Sales Skills, Real Estate, Commercial, Residential, Sales/Retail"
Front Office Admin,New Plan,Heliopolis,Full Time,Experienced,2-4 Yrs of Exp,Cairo,"Administration, Microsoft Office, English, Hospitality, Office Management, Real Estate, Customer Service, Customer Support"
Telesales Agent (Training Field),"Bloom Business School, BBS",Maadi,Full Time,Experienced,2-5 Yrs of Exp,Cairo,"Training, Courses, Sales Target, Sales Person, Sales Executive, Sales/Retail"
Senior .NET Developer,ARPUPLUS,Agouza,Full Time,Experienced,3-5 Yrs of Exp,Giza,"Computer Engineering, C#, ASP.NET, MVC, Web API, Entity Framework, MSSQL, Linq, HTML 5, javaScript, jQuery, CSS, TFS"
Client Success Director,Profolio Consulting,Maadi,Full Time,Senior Management,6-10 Yrs of Exp,Cairo,"Customer Service, Customer Success, Customer Support, Customer Care, Business Administration, Troubleshooting, Customer Service/Support"
Executive Secretary,Confidential,6th of October,Full Time,Experienced,15-20 Yrs of Exp,Giza,"Office Management, Secretary, Assistant, Microsoft Office, Administration, English, Administration"
Project Coordinator,Future Group,Mohandessin,Full Time,Entry Level,1-3 Yrs of Exp,Giza,"Project Management, Project Coordination, Localization Projects, Business Writing, Microsoft Office, Computer Skills, Translation"
Purchasing Manager - Meat and Poultry Processing,Bavion master company,Mokattam,Full Time,Manager,6-15 Yrs of Exp,Cairo,"Procurement, Logistics, Microsoft Office, Supply Chain, English, Food, Meat, Poultry Processing, FMCG, Chicken"
Secretary / Data Entry Specialist,Mazzika Group,Downtown,Full Time,Entry Level,1-2 Yrs of Exp,Cairo,"Administration, Secretary, Data Entry, Typing Skills, Office Management, Administration"
Medical Sales Representative - Cairo,Egyptomedical for Trading,Cairo,Full Time,Entry Level,1-3 Yrs of Exp,Egypt,"Sales Skills, Pharmacy, Science, Veterinary, Medicine, Dentistry, Biomedical Engineering, Medical Sales, Cardiology, Sales/Retail"
Key Account Manager - Cairo,Aqarmap.com,Nasr City,Full Time,Entry Level,1+ Yrs of Exp,Cairo,"Corporate Sales, Real Estate, Marketing, Sales Skills, Outdoor Sales, Telesales, Property, Customer Service, Customer Care, English"
