Title,Company,Location,Type,Level,YearsExp,Country,Skills
Freelancer Sales Executive,Semicolon Agency,Dubai,Part Time,Freelance / Project,0-3 Yrs of Exp,United Arab Emirates,"2 Vacancies, Sales Skills, Sales Target, Business Development, Selling, Product, Business Opportunities, Business Development"
Senior R&D Pharmacist,Heliopolis University,Salam City,Full Time,Experienced,7-10 Yrs of Exp,Cairo,"Pharmacy, Research, Development, Data Analysis, SOP, Pharmaceutical Processes, R&D, English, R&D/Science, Pharmaceutical"
IT Help Desk,Flairstech,Maadi,Full Time,Entry Level,1-3 Yrs of Exp,Cairo,"Information Technology (IT), Help Desk, Computer Science, Installation, IT, English, IT HelpDesk, Computer Engineering, Networks"
Senior Business Development - Digital Advertising...,Premier Services and Recruitment,Maadi,Full Time,Experienced,3-5 Yrs of Exp,Cairo,"Business Development, Digital Advertising, Marketing, Sales Skills, Industry, Business Development, Marketing/PR/Advertising"
AutoCAD & 3D Architect,Adawliah agency,Cairo,Full Time,Experienced,2-5 Yrs of Exp,Egypt,"AutoCAD, 3D, Microsoft Office, Photoshop, Engineering, Product Design, 3D Modeling, English, 2D, Communication Skills"
D365 Retail Consultant,Ghassan Ahmed Alsulaiman for Electronic Services,Maadi,Full Time,Experienced,4-6 Yrs of Exp,Cairo,"Dynamics 365, MS Power Platform, CDS, MS Cloud Services, Data Management, Business Process Analysis, Modeling, Information Technology (IT)"
Graphic Designer - Garment Factory,Harrods,Nasr City,Part Time,Experienced,2-3 Yrs of Exp,Cairo,"Adobe Illustrator, Adobe Indesign, Marketing, Creative/Design/Art, Marketing/PR/Advertising"
Creative Art Director,Expand Cart,6th of October,Full Time,Manager,6-10 Yrs of Exp,Giza,"Graphic Design, Adobe Photoshop, Art, E-Commerce, Media, Creative/Design/Art, Marketing/PR/Advertising, Media/Journalism/Publishing"
WordPress Developer,Expand Cart,6th of October,Full Time,Experienced,3+ Yrs of Exp,Giza,"Startup, UI, UI/UX, Web Development, Web Design, Bootstrap, jQuery, Angular JS, Information Technology (IT), HTML5, CSS3, Twig"
Purchasing Specialist - 6th of October,Ideal House,6th of October,Full Time,Experienced,3-5 Yrs of Exp,Giza,"Furniture, Logistics, Purchasing, Supply Chain, Microsoft Office, Purchasing/Procurement"
