Title,Company,Location,Type,Level,YearsExp,Country,Skills
Safety and Training Officer,Confidential,Cairo,Full Time,Experienced,3-5 Yrs of Exp,Egypt,"Safety Management, Engineering, Training, Quality, Engineering - Other"
Senior SEO Specialist,Onecard,Nasr City,Full Time,Experienced,3+ Yrs of Exp,Cairo,"Digital Marketing, E-marketing, SEO Content, Writing Skills, Writing/Editorial, Marketing/PR/Advertising, Media/Journalism/Publishing"
Graphic Designer,Confidential,Cairo,Full Time,Experienced,2-3 Yrs of Exp,Egypt,"Adobe Photoshop, Adobe Illustrator, Motion Graphics, Creative/Design/Art, Marketing/PR/Advertising"
Project Coordinator ( Software ),Expand Cart,6th of October,Full Time,Manager,2-5 Yrs of Exp,Giza,"Computer Science, Information Technology (IT), Agile, Software Development, Computer Engineering, Communication, Microsoft Office"
Senior Procurement Civil Engineer,Jovi Build,Giza,Full Time,Experienced,5-6 Yrs of Exp,Egypt,"Construction, Business, Purchasing, Civil Engineering, Engineering - Construction/Civil/Architecture, Purchasing/Procurement"
SAP SD Applications Specialist,Rashideen Egypt for Trade,Maadi,Full Time,Entry Level,0-2 Yrs of Exp,Cairo,"Computer Science, Computer Engineering, Application Support, SQL, ERP Configuration, SAP SD, Sales Force, English"
Telecommunications Engineer,Xceed,Maadi,Full Time,Entry Level,0-2 Yrs of Exp,Cairo,"CCNA, Engineering, Information Technology (IT), Computer Science, Telecommunication, Computer Skills, PRIS, CCC, English"
Purchasing Specialist,IT Cores,Heliopolis,Full Time,Experienced,2-4 Yrs of Exp,Cairo,"Procurement, Supply Chain, Logistics, IT, Communication, Information Technology, English, Logistics/Supply Chain"
Motion Graphics & Art Lab Manager,Leader,Nasr City,Full Time,Manager,5+ Yrs of Exp,Cairo,"UI, UX, Aftereffect, Adobe Photoshop, Adobe Illustrator, Arabic, English, Motion, 3D Max, Animation, Creative/Design/Art"
Payable Accounting Supervisor,Nile Air,Sheraton,Full Time,Manager,7-10 Yrs of Exp,Cairo,"Payable Supervisor, Accountant, Commerce, MS Office, English, SAP, Financial Analysis, Accounts Payable, Accounting, Accounting/Finance"
Yield Officer / Trade Marketing Officer -...,Arma,Heliopolis,Full Time,Experienced,2-3 Yrs of Exp,Cairo,"Sales, Skills, Microsoft Office, E-marketing, E-Commerce, Communication, Procurement, English, Yield, Administration"
Executive Secretary,Confidential,New Cairo,Full Time,Experienced,4-6 Yrs of Exp,Cairo,"Secretary, Administration, Office Management, MS Office, Communication, Microsoft Office, Administration"
Senior Full Stack Java & React Developer.,Cegedim,New Cairo,Full Time,Experienced,6-9 Yrs of Exp,Cairo,"MVC, Git, SQL, Information Technology (IT), Software Development, CSS, HTML, React, javaScript, Computer Science, SVN, Eclipse"
Mechanical Design Supervisor (Electrical Panel...,Chint Egemac,6th of October,Full Time,Experienced,5-10 Yrs of Exp,Giza,"Mechanical Engineering, Design, MDB, MCC, AutoCAD, Manufacturing, Panels, English, Creative/Design/Art"
Senior AP Accountant,MODON Developments,Sheikh Zayed,Full Time,Experienced,5-7 Yrs of Exp,Giza,"Real Estate Development, SAP, Accounting, Finance, AP, Commerce, English, ERP, Construction, Microsoft Office"
Electrical Engineer Instructor,Engosoft,Nasr City,Full Time,Experienced,3+ Yrs of Exp,Cairo,"Males Only, Design, Presentation Skills, Teaching, insructor, Electrical Engineering, Revit, Low Current, Lighting, Power"
Content Writer,Confidential,Maadi,Full Time,Experienced,2+ Yrs of Exp,Cairo,"Social Media, Content Writing, SEO, English, Arabic, WordPress, Research, E-Commerce, Online ordering, Creating Content"
Farm Administrative Manager,Life Farm,Cairo,Full Time,Manager,7+ Yrs of Exp,Egypt,"Agriculture Engineering, Administration, Engineering - Other"
Senior Sales Representative Real Estate,Next Home For Real Estate,New Cairo,Full Time,Experienced,2-5 Yrs of Exp,Cairo,"Females Preferred, Real Estate, Sales Target, Communication Skills, Presentation Skills, Negotiation Skills, Sales Skills, broker"
Purchasing Specialist,Confidential,Cairo,Full Time,Experienced,2-3 Yrs of Exp,Egypt,"Purchasing, Logistics, Microsoft Office, Business Administration, English, Negotiation, Supply Chain Management, Logistics/Supply Chain"
Real Estate Sales Specialist - Giza,MENA For Contracting & Trading,Mohandessin,Full Time,Experienced,2-5 Yrs of Exp,Giza,"Real Estate Sales, Sales Skills, Sales Target, Communication Skills, Microsoft Office, Property Sales, English, Negotiation"
Operations Intern,Five,Sheikh Zayed,Internship,Entry Level,null Yrs of Exp,Giza,"Customer Service, Accounting, Finance, Operations/Management"
Vodafone Uk / Ireland Customer Service Agent,Majorel Egypt,6th of October,Full Time,Entry Level,0-3 Yrs of Exp,Giza,"Customer Service, Customer Care, Customer Support, Telecommunication, Call Center, English, Customer Service/Support"
Senior System Admin,Link Aero Trading Agency,Zamalek,Full Time,Experienced,3-5 Yrs of Exp,Cairo,"Computer Science, Computer Engineering, Information Technology (IT), SharePoint, Firewall FortiGate, Windows Servers, CCNA"
Workshop Engineer,Falcon Group,6th of October,Full Time,Experienced,4+ Yrs of Exp,Giza,"Males Only, Mechanical Engineering, Maintenance, Automotive Engineering, Installation/Maintenance/Repair"
