Title,Company,Location,Type,Level,YearsExp,Country,Skills
Resident Engineer,eSky IT,Cairo,Full Time,Freelance / Project,1-2 Yrs of Exp,Egypt,"2 Vacancies, Males Preferred, Engineering, CCNA, msca, Networking, VDI, Computer Science, Information Technology (IT)"
Sales Representative,Alternative Education,Mansoura,Full Time,Entry Level,1-3 Yrs of Exp,Dakahlia,"Sales Skills, Customer Service, English, Sales Target, Communication, Selling Skills, Arabic, Marketing, Customer Service/Support"
B2B Sales Executive - Maadi,Lasirena Group,Maadi,Full Time,Experienced,2-4 Yrs of Exp,Cairo,"B2B, English, Communication, Sales Target, Customer Service, Negotiation Skills, Sales/Retail"
Sales Supervisor - Alexandria,PepsiCo International,Alexandria,Full Time,Manager,1-3 Yrs of Exp,Egypt,"FMCG, Retail, Sales Skills, Sales/Retail"
Graphic Designer,EHG Group,New Cairo,Full Time,Experienced,5+ Yrs of Exp,Cairo,"Adobe Photoshop, Adobe Illustrator, Creative/Design/Art"
Digital Marketing Content Creator,BICC Services Worldwide,Nasr City,Full Time,Experienced,2+ Yrs of Exp,Cairo,"English, Digital Marketing Content Creation, Writing/Editorial, Marketing/PR/Advertising, Media/Journalism/Publishing"
Map Production Specialist,Confidential,Cairo,Freelance / Project,Shift Based,null Yrs of Exp,Egypt,"30 Vacancies, Map Production, Engineering, Maps, Geographic Information System, GIS, Quality, Engineering - Other"
Sales Account Manager,Informatique Education,Nasr City,Full Time,Experienced,2-4 Yrs of Exp,Cairo,"Customer Care, Customer Support, Sales Skills, Sales Target, Sales Documentary, Marketing, Account Management, English"
Customer Experience Engineer,Athear For Marketing Services,New Cairo,Full Time,Experienced,5-10 Yrs of Exp,Cairo,"Engineering, Computer Science, Customer Experience, CAPM, Big Data, Cisco SDA, VMWare NSX, IT, French, Customer Service/Support"
Sales Account Manager,Alpha Trade,Dokki,Full Time,Experienced,3-7 Yrs of Exp,Giza,"Customer Service, Sales Target, Communication Skills, Computer Skills, Poultry, Customer Service/Support, Sales/Retail"
Warehouse Keeper,Alicoegypt,Cairo,Full Time,Experienced,5+ Yrs of Exp,Egypt,"Warehousing, Logistics, Warehouse, Construction, Logistics/Supply Chain"
Partnerships Executive,WUZZUF,Maadi,Full Time,Experienced,3-5 Yrs of Exp,Cairo,"Market Analysis, Market Research, Partnerships, Outreach, Marketing, Public Relations (PR), B2B, B2C, Business Development"
Receptionist,Mohamed and Ramy,Cairo,Full Time,Entry Level,1-3 Yrs of Exp,Egypt,"Females Only, Administration, Customer Service, Communication, Mathematical, Microsoft Office, Office Management, Administration"
Social Media Supervisor,Brmaja,Nasr City,Full Time,Manager,5-7 Yrs of Exp,Cairo,"E-marketing, Writing, Content, Digital, Creative/Design/Art, Marketing/PR/Advertising, Media/Journalism/Publishing"
Construction Manager - Civil,Argonaut for Mechanical and Electrical Works,Heliopolis,Full Time,Manager,8-10 Yrs of Exp,Cairo,"Civil, Construction Site, Project Management, Engineering, Engineering - Construction/Civil/Architecture"
IT Support Engineer,LS Egypt,Nasr City,Full Time,Entry Level,1-2 Yrs of Exp,Cairo,"Information Technology (IT), Computer Science, Technical Support, IT, Engineering, Installation/Maintenance/Repair"
