Title,Company,Location,Type,Level,YearsExp,Country,Skills
Front End Developer,Simple Touch Software,Cairo,Full Time,Work From Home,3-5 Yrs of Exp,Egypt,"Front End Developer, HTML5, jQuery, JavaScript, CSS3, AngularJs, user experience, Computer Science, Information Technology (IT)"
Business Analyst,apps square,Tanta,Full Time,Entry Level,1+ Yrs of Exp,Gharbia,"Business Analysis, Information Technology (IT), Computer Science, Software Development, Analytical, UI, UX, IT/Software Development"
Outdoor Sales Representative,Schoolver,Giza,Full Time,Freelance / Project,1-3 Yrs of Exp,Egypt,"1-3 Yrs of Exp, 4 Vacancies, Females Only, Outdoor Sales, Sales Target, Presentation, Sales Skills, Sales/Retail"
Account Manager - Digital Media & Marketing...,Raffles Advertising Creative House,New Cairo,Full Time,Manager,4-9 Yrs of Exp,Cairo,"Social Media, Digital Marketing, Business Administration, Content, Creative, Web Analytics, Operations/Management"
Digital Marketing Specialist,Autsera Limited,Dokki,Full Time,Experienced,3-7 Yrs of Exp,Giza,"Creative, Design, Social Media, Digital Marketing, E-marketing, Communication Skills, Communications, Content Management"
Sales Accountant - Monufya,EGIC,Monufya,Full Time,Entry Level,0-3 Yrs of Exp,Egypt,"Finance, Sales Accounting, Commerce, Budget, Reporting, Accounting/Finance"
Full-Stack WordPress Developer,Confidential,Heliopolis,Full Time,Experienced,3-5 Yrs of Exp,Cairo,"Information Technology (IT), Computer Science, PHP, WordPress, JQuery, English, javaScript, HTML5, CSS3, Front-End"
Site Engineer,Lotus Finishing Materials,Nozha,Full Time,Experienced,3-4 Yrs of Exp,Cairo,"Construction, Architecture, Drawings, Revit, AutoCAD, Engineering - Construction/Civil/Architecture"
Junior Financial Data Analyst,Z2 Data,Nasr City,Full Time,Entry Level,0-2 Yrs of Exp,Cairo,"Finance, Accounting, Financial Analysis, Financial Data, Financial Statements, Commerce, Accounting/Finance, Analyst/Research"
Senior Graphic Designer - Alexandria,Morse Coed,Bolkly,Full Time,Experienced,2-6 Yrs of Exp,Alexandria,"Graphic Design, Creative, Agency, English, Arabic, Adobe Illustrator, Adobe Photoshop, Animation Design, Presentation Skills"
Senior Java Developer,MidEast Communication Systems,New Cairo,Full Time,Experienced,5+ Yrs of Exp,Cairo,"MySQL, Information Technology (IT), Computer Science, RDBMS, Rest, GIT, OSGi, Java 8, MicroServices, Agile, Karaf, My SQL"
Senior HR Generalist,Qtrans Language Solutions,Heliopolis,Full Time,Experienced,4-6 Yrs of Exp,Cairo,"Personnel, Recruitment, English, Communication Skills, Microsoft Office, Selecting, Interviewing, Human Resources"
Senior Mechanical Service Advisor,Confidential,Maadi,Full Time,Experienced,5-7 Yrs of Exp,Cairo,"Customer Care, Sales Skills, English, Mechanical Engineering, Communication Skills, Automotive, Mechanical Service"
Accounts Receivable Section Head - Monufya,Prado Rugs,Alsadat City,Full Time,Manager,6-8 Yrs of Exp,Monufya,"Finance, AR, Financial Management, Accounts Payable, Microsoft Office, Accounting/Finance"
Senior Credit Analyst,Bayt El Khebra,Maadi,Full Time,Experienced,5-7 Yrs of Exp,Cairo,"MBA, Accounting, Credit Analysis, Accounting/Finance, Analyst/Research"
Motion Graphic Designer,EL KHETA,Alexandria,Full Time,Entry Level,1-3 Yrs of Exp,Egypt,"Adobe Premiere, Adobe Illustrator, Adobe Photoshop, Graphic Design, after effects, Creative/Design/Art"
Pharma Account Manager - Giza,nichepharma,Sheikh Zayed,Full Time,Part Time,2-6 Yrs of Exp,Giza,"Pharma, Customer Service, Healthcare, Sales Skills, Sales Target, Account Management, Advertising, Customer Service/Support, Sales/Retail"
