Title,Company,Location,Type,Level,YearsExp,Country,Skills
E-Commerce Account Manager,Fawry Banking & Payment Technology Services,6th of October,Full Time,Experienced,3-5 Yrs of Exp,Giza,"Sales Target, Account Management, English, Customer Service, Retail, Business Administration, E-Commerce, E-marketing, Banking"
Senior Sales Executive (Minya),Nagwa,Minya,Full Time,Experienced,3+ Yrs of Exp,Egypt,"Sales Target, E-Learning, Communication, Negotiation, Business, Digital Education, Sales/Retail"
Senior System Analyst,Fawry Banking & Payment Technology Services,Smart Village,Full Time,Experienced,5-8 Yrs of Exp,Giza,"Commerce, Business Administration, System Analysis, UAT, Information Technology (IT), Supplementary Specifications, Business Analysis"
Lighting Sales Representative,El Sewedy Trading Group,Mohandessin,Full Time,Entry Level,0-2 Yrs of Exp,Giza,"Sales Target, Sales Skills, Lighting, Sales/Retail"
UI/UX Designer,Yis Web,Sheikh Zayed,Full Time,Experienced,2-5 Yrs of Exp,Giza,"UI, UX, Computer Science, Design, Sketch, Illustrator, Android, User Interface, Wireframes, XD, Web, iOS"
Social Media Specialist,IMS,New Cairo,Full Time,Experienced,3+ Yrs of Exp,Cairo,"E-marketing, Online Marketing, Digital Media, Editing, Writing, Writing/Editorial, Marketing/PR/Advertising"
Farm Manager (Chicken Farm),Confidential,Minya,Full Time,Manager,10-15 Yrs of Exp,Egypt,"Chicken farm, Farming, Animal Science, Administration, Business Management, Agriculture Engineering, Operations/Management"
Fresh Graduates,Bayt El Khebra,Maadi,Full Time,Entry Level,0-3 Yrs of Exp,Cairo,"English, Microsoft Office, Accounting/Finance, Administration, Human Resources"
Graphic Designer,Solkit Egypt,Cairo,Full Time,Experienced,2-4 Yrs of Exp,Egypt,"Marketing, Adobe Photoshop, Adobe Illustrator, Adobe Indesign, Adobe Dreamweaver, Creative, Graphic Designing, Creative/Design/Art"
Indoor Sales Representative,American Egypt Investment Company AEIC,Katameya,Full Time,Entry Level,1+ Yrs of Exp,Cairo,"Females Only, Sales Skills, Sales Indoor, Customer Service, Customer Support, Sales Target, Customer Service/Support, Sales/Retail"
Sales Engineer - Furniture,Confidential,Cairo,Full Time,Experienced,2+ Yrs of Exp,Egypt,"Sales Skills, Furniture, Interior Design, Architecture, Applied Arts, Sales Engineering, Engineering - Construction/Civil/Architecture"
Senior Architect,Wadi Degla Group,Maadi,Full Time,Experienced,6-7 Yrs of Exp,Cairo,"Design, Architectural Engineering, AutoCAD, Engineering - Construction/Civil/Architecture"
Project Sales Engineer,SOS HR Solutions,Obour City,Full Time,Experienced,3-5 Yrs of Exp,Cairo,"Industrial Engineering, Industrial Refrigeration, Sales Skills, English, Arabic, Sales/Retail"
Senior Corporate Sales - Advertising Agency,Talent 360,New Cairo,Full Time,Experienced,3-5 Yrs of Exp,Cairo,"Business Development, Account Managment, Project Management, Marketing, Customer Service, Sales Skills, Sales Target, Negotiation"
Concept Designer,Cow Gifts,New Cairo,Full Time,Experienced,3-5 Yrs of Exp,Cairo,"Concept Creation, Illustrator, Applied Arts, Indesignt, Adobe Photoshop, Prototyping, Microsoft Office, Creative/Design/Art"
