Title,Company,Location,Type,Level,YearsExp,Country,Skills
Production Engineer,Mintra - Misr for Industry and Trade,Nasr City,Full Time,Experienced,5-7 Yrs of Exp,Cairo,"English, Microsoft Office, Mechanical Engineering, Production Engineering, Manufacturing/Production, Engineering - Mechanical/Electrical"
Sales Specialist,Unival,Sheraton,Full Time,Entry Level,1-3 Yrs of Exp,Cairo,"Sales Target, Indoor Sales, Sales/Retail"
Back End Developer - ASP.NET,PIXEL,Hadayek Alahram,Full Time,Experienced,3+ Yrs of Exp,Giza,"Information Technology (IT), ASP.NET, Web API, Design, MVC, Software Development, MySQL, GITHub, Installation/Maintenance/Repair"
Technical Writer,KnowledgeNet,Nasr City,Full Time,Experienced,2-4 Yrs of Exp,Cairo,"Information Technology (IT), Computer Science, Spring Stack, Technical Writing, Documentation, SDKs, Communication, Customer Service/Support"
Executive Secretary,classera.,Cairo,Full Time,Experienced,3+ Yrs of Exp,Egypt,"Secretary, Office Management, Microsoft Office, Research, Executive, Administration"
Youth Welfare Coordinator,GUC,New Cairo,Full Time,Entry Level,0-2 Yrs of Exp,Cairo,"Student activities, Social Media, Secretary, English, · Administration"
Medical Family Planning Technical Training...,John Snow InC,Fayoum,Freelance / Project,Senior Management,15-20 Yrs of Exp,Egypt,"Medical, Training, Family Palnning, Contraceptives, MoHP, Medical/Healthcare, Training/Instructor"
Electrical Engineer,Confidential,New Cairo,Full Time,Experienced,5+ Yrs of Exp,Cairo,"Communication Skills, Construction, Planning, English, CAD, MS Office, Arabic, Design, Engineering - Mechanical/Electrical"
Senior iOS Developer,Confidential,Nasr City,Full Time,Experienced,3+ Yrs of Exp,Cairo,"Objective C, Mobile Development, Swift, Computer Science, App Store, Software Development, Software Engineering, Information Technology (IT)"
Receptionist / Sales Assistant,Ghabbour Auto,Cairo,Full Time,Entry Level,1-3 Yrs of Exp,Egypt,"Females Only, Administration, Receptionist, Sales Admin, Customer Service, Customer Care, Administration, Customer Service/Support"
Delivery & Administrative Coordinator,SMART Furniture,Sheraton,Full Time,Experienced,2-4 Yrs of Exp,Cairo,"Administrative, Administration, Delivery, Logistics, Retail, MS Office, Administration, Logistics/Supply Chain"
HR Specialist ( Personnel ),Mersal,Maadi,Full Time,Experienced,2+ Yrs of Exp,Cairo,"Human Resources (HR), Personnel, Microsoft Office, HR, English, HR Diploma, Labor Laws, Employment, Interviewing, Selecting"
Senior Purchasing Executive,ariika,Obour City,Full Time,Experienced,3-5 Yrs of Exp,Cairo,"Purchasing, Procurement, Fabrics, Data Analysis, Vendors, Logistics, Textile, Logistics/Supply Chain, Purchasing/Procurement"
Accountant,Smart EGAT,Haram,Full Time,Experienced,3-7 Yrs of Exp,Giza,"Finance, Financial Analysis, Analytical, Financial Management, MS Excel, Communication Skills, Accounting/Finance"
Technical Office Manager - Furniture,Wood shed egypt,6th of October,Full Time,Manager,8-10 Yrs of Exp,Giza,"AutoCAD, Manufacturing, Furniture, Applied Arts, Microsoft Office, Wood, Engineering, MS Office, Creative/Design/Art"
Senior International Marketing Specialist,ITIDA,6th of October,Full Time,Experienced,3-5 Yrs of Exp,Giza,"Digital Marketing, Business Administration, Research, Social Media, English, Computer Skills, MS Office, Business Development"
Sales Accountant - Dakahlia,EGIC,Dakahlia,Full Time,Entry Level,0-3 Yrs of Exp,Egypt,"Finance, Sales Accounting, Commerce, Budget, Reporting, Accounting/Finance"
Quality Engineer,Ads Solution,Cairo,Full Time,Entry Level,1+ Yrs of Exp,Egypt,"Quality Assurance, Engineering, Jira, TFS, Communication, Mantis, QA, QC, Quality, Engineering - Other"
Ground Courier Leader,Maxab,Abu Rawash,Full Time,Manager,1+ Yrs of Exp,Giza,"Logistics, Supply Chain, Shipping, Delivery, Logistics/Supply Chain, Operations/Management"
Maintenance Engineer,Confidential,Cairo,Full Time,Experienced,6-10 Yrs of Exp,Egypt,"Mechanical Engineering, English, Installation/Maintenance/Repair, Engineering - Mechanical/Electrical"
Talent Acquisition Specialist,Majorel Egypt,Abbassia,Full Time,Entry Level,1-3 Yrs of Exp,Cairo,"Recruitment, Interviewing, COPC, Screening, Human Resources"
Social Media Specialist,IBS CONSTRUCTION,Mohandessin,Full Time,Experienced,2-5 Yrs of Exp,Giza,"Campaigns, Media/Journalism/Publishing"
Sales Team Leader,Assaf Group,Cairo,Full Time,Manager,5-7 Yrs of Exp,Egypt,"Sales Skills, Sales Target, Media, Adobe Photoshop, Adobe Indesign, English, Real Estate, Business Administration, Marketing"
Accountant,Nageh Tex,Abbassia,Full Time,Entry Level,0-5 Yrs of Exp,Cairo,"Computer Skills, MS Office, MS Excel, Accounting Procedures, Data Entry, Financial Management, Financial Analysis, Accounting/Finance"
