Title,Company,Location,Type,Level,YearsExp,Country,Skills
Property Consultant Sales Representative - Real...,Confidential,Cairo,Full Time,Entry Level,1+ Yrs of Exp,Egypt,"Real Estate, Sales Skills, Sales Target, Outdoor Sales, Property, Customer Service, Customer Care, Customer Support, Advertising"
Senior Software Developer Angular 2+,Obeikan Digital Solutions,New Cairo,Full Time,Experienced,3-6 Yrs of Exp,Cairo,"Software Development, Computer Science, Software Engineering, CSS, Agile, Git, Bootstrap, APIs, REST, CI, CD"
Accountant,Smsm,Shubra,Full Time,Experienced,3+ Yrs of Exp,Cairo,"Finance, Financial Management, Financial Analysis, Commerce, Accounting Software, Microsoft Excel, General Ledger, Reporting"
Project Finance Manager,Takween Integrated Community Development,Maadi,Full Time,Manager,10-15 Yrs of Exp,Cairo,"Accounting, CPA, Project Management, Financial Analysis, Commerce, Communication Skills, Risk Management, English, Software"
Accountant - Receivable,Ghassan Ahmed Alsulaiman for Electronic Services,Maadi,Full Time,Experienced,3-5 Yrs of Exp,Cairo,"Finance, Accounts Receivable, Financial Analysis, Business Management, Accounting/Finance"
System & Exchange Admin,Al Rabat,Nasr City,Full Time,Experienced,5-7 Yrs of Exp,Cairo,"Computer Science, System Administration, Active Directory, Troubleshooting, Backup, Mail Routing, Microsoft Exchange"
Financial Director,Confidential,Alsadat City,Full Time,Senior Management,15-20 Yrs of Exp,Monufya,"Finance, Manufacturing, Accounting, Financial Analysis, Accounting/Finance"
.Net Developer-Banha,Z2 Data,Banha,Full Time,Entry Level,1+ Yrs of Exp,Qalubia,"MVC, ASP.Net, Information Technology (IT), Computer Science, C#, javaScript, SQL, jQuery, Web Development, CSS3, XML, HTML5"
Senior Python Developer,ExaServe LLC,Nasr City,Full Time,Experienced,5+ Yrs of Exp,Cairo,"Information Technology (IT), Computer Science, Python, Software Development, Programming, Design, Flask, Agile, Django, SQL"
Secretary / Receptionist,MFN Family,Heliopolis,Full Time,Entry Level,1-2 Yrs of Exp,Cairo,"Administration, Secretary, Office Management, English, Administration"
Lead Generation Specialist,Options,Mohandessin,Full Time,Entry Level,null Yrs of Exp,Giza,"Sales Skills, Marketing, Business Development, English, Business Development, Marketing/PR/Advertising, Sales/Retail"
Cost Accounting Section Head,Confidential,Obour City,Full Time,Manager,7-10 Yrs of Exp,Cairo,"Financial Management, Financial Analysis, Commerce, English, Food Industry, Analytical, Audit, FMCG, Cost Accounting, Accounting/Finance"
"\"Web Designer \"\"WordPress Elementor\"\" - Remotely -...\"",Eagle Air,Dokki,Internship,Entry Level,null Yrs of Exp,Giza,"UX, UI, Web Design, Graphic Design, Photoshop, Adobe XD, Software Engineering, Software Development, IT, Computer Science"
Business Analyst,Royal Herbs,Giza,Full Time,Entry Level,1-3 Yrs of Exp,Egypt,"Excel, Analytical Skills, Analyst/Research"
Collection Specialist,Arabia Holding,New Cairo,Full Time,Entry Level,1-2 Yrs of Exp,Cairo,"Customer Service, Operation, Billing, Accounting, Finance, MS Office, Accounting/Finance"
Graphic Designer - Intern,CityNet,Cairo,Internship,Entry Level,0-1 Yrs of Exp,Egypt,"Adobe Photoshop, Adobe Illustrator, Marketing Campaigns, GIF, Adobe Indesign, Creative/Design/Art, Media/Journalism/Publishing"
Area Sales Executive - Cairo,GLC,Cairo,Full Time,Entry Level,1-3 Yrs of Exp,Egypt,"Males Only, Marketing, Colors, English, Chemicals, Painting, Sales Skills, Sales Target, Sales/Retail"
Vodafone Ireland Telesales Agent,Majorel Egypt,6th of October,Full Time,Entry Level,0-5 Yrs of Exp,Giza,"Sales, Customer Care, Customer Support, Customer Service, Customer Service/Support, Sales/Retail"
Motion Graphics Designer,Confidential,Cairo,Full Time,Experienced,4-6 Yrs of Exp,Egypt,"Graphic Design, Adobe Photoshop, Adobe Illustrator, Motion Graphics Design, Adobe Suite, Creative/Design/Art, Marketing/PR/Advertising"
