Title,Company,Location,Type,Level,YearsExp,Country,Skills
Digital Marketing Specialist - Alexandria,Smart Management Consultancy,Azarita,Full Time,Experienced,3-7 Yrs of Exp,Alexandria,"Digital Marketing, E-marketing, Social media marketing, Online Marketing, Business, Marketing/PR/Advertising, Media/Journalism/Publishing"
Digital Marketing Director,Alhokamaa Consultancy,Giza,Full Time,Senior Management,10-12 Yrs of Exp,Giza,"Social Media, Project Management, SEO, CRM, SEM, Web Design, Google Analytics, Online Marketing, Operations/Management"
Electrical Communications Engineer - Technical...,Access Technology Solutions - ATS,Smouha,Full Time,Entry Level,0-3 Yrs of Exp,Alexandria,"AutoCAD, Microsoft Office, English, Electrical Engineering, Communication, CCTV, Light Current, Technical Office, Site Engineer"
Direct Sales Indoor Specialist - We Branch,WEData,Cairo,Shift Based,Entry Level,1-2 Yrs of Exp,Egypt,"Males Only, Sales Skills, Customer Service, Customer Care, Customer Support, Indoor Sales, Customer Service/Support, Sales/Retail"
Software Developer,HITS Technologies,Nasr City,Full Time,Entry Level,1+ Yrs of Exp,Cairo,"Information Technology (IT), Computer Science, Computer Engineering, Integration, Software Development, Software Engineering, JSON"
Software Developer,Rashideen Egypt for Trade,Maadi,Full Time,Entry Level,1-3 Yrs of Exp,Cairo,"Information Technology (IT), Computer Science, Computer Engineering, Software Development, Software Engineering, Microsoft SQL Server"
Area Sales Manager (Background Cosmetics),Premier Services and Recruitment,Tunis,Full Time,Manager,6-10 Yrs of Exp,Tunisia,"Sales Target, Management, Business Development, Operations, Business Development, Operations/Management, Sales/Retail"
Facility Coordinator,Clubliko,6th of October,Full Time,Experienced,3+ Yrs of Exp,Giza,"Facility Management, Administration, Microsoft Office, Computer Skills, Emails, House Keeping, Facilities, Administration"
Math Teacher - Oman,Alam Almaarifa,Muscat,Full Time,Experienced,3-5 Yrs of Exp,Oman,"Females Preferred, Education, Math Teaching, English, Education/Teaching"
Merchandiser - Mansoura,Confidential,Dakahlia,Full Time,Entry Level,1-3 Yrs of Exp,Egypt,"Merchandising, Home Appliances, Sales Skills, Sales Buzz, Sales/Retail"
ERP Sales Manager - Saudi Market (Based in Cairo),OdooTec,New Cairo,Full Time,Experienced,3+ Yrs of Exp,Cairo,"CRM, Enterprise Software, eCommerce, IT, IT Sales, B2B, Business Selling, Business Development, Sales/Retail"
Web Chat Customer Service Agent,The Hair Addict,New Cairo,Full Time,Work From Home,1+ Yrs of Exp,Cairo,"Customer Support, Typing, Customer Service, Web Chat, Customer Service/Support"
Graphic Design & Media Intern,Nexus Analytica,Shorouk City,Internship,Entry Level,null Yrs of Exp,Cairo,"Video Editing, Media, Graphics, Adobe Illustrator, Photoshop, Adobe Indesign, Digital Design, Creative, Creative/Design/Art"
Senior Payroll & Personnel Specialist,Confidential,Cairo,Full Time,Experienced,4-5 Yrs of Exp,Egypt,"Payroll, Human Resources (HR), Excel, Recruitment, HR, English, HR Diploma, Communication, Human Resources"
UX Designer And Wordpress,Ctopya,Cairo,Internship,Entry Level,null Yrs of Exp,Egypt,"Information Technology (IT), Computer Science, HTML5, CSS, UX, R&D/Science, Installation/Maintenance/Repair, IT/Software Development"
General Ledger Accountant,Confidential,New Cairo,Full Time,Experienced,3-5 Yrs of Exp,Cairo,"General Ledger, Accounting Procedures, Real Estate, GAAP, English, Financial Analysis, Accounting/Finance"
Accountant,Powerline,10th of Ramadan City,Full Time,Experienced,2-5 Yrs of Exp,Cairo,"Financial Management, Financial Analysis, Commerce, English, Accounting Software, MS Office, MS, MS Excel, Accounting/Finance"
Online English Teacher,OTO Courses,Maadi,Full Time,Part Time,1-6 Yrs of Exp,Cairo,"1-6 Yrs of Exp, 10 Vacancies, Startup, ESP, EPT, Online Teaching, Instruction, British Accent, American Accent, TEFL, FELT"
Senior iOS Developer,Pharous LLC,Alexandria,Part Time,Experienced,3-5 Yrs of Exp,Egypt,"REST, MVVM, OOP, MVP, Firebase, Software Development, Computer Science, Information Technology (IT), Github, Code Versioning Tools"
Payable Accountant,Confidential,New Cairo,Full Time,Experienced,2-4 Yrs of Exp,Cairo,"Financial Management, Financial Analysis, Payable Accounting, Real Estate, Tourism, Microsoft Office, Accounts Payable, Accounting/Finance"
Trade Finance Section Head,Wadi Group,Sheikh Zayed,Full Time,Manager,5-10 Yrs of Exp,Giza,"Accounting, Financial Analysis, Computer Skills, Data Analysis, Financial Management, Microsoft Office, English, Arabic, Accounting/Finance"
Content Writer,Alnafitha,Zamalek,Full Time,Experienced,3-5 Yrs of Exp,Cairo,"Social Media, Digital Marketing, SEO, Editing, English, Content Management, Writing, IT, Writing/Editorial"
Full Stack Wordpress Developer,Matwaffar,Maadi,Full Time,Experienced,2-5 Yrs of Exp,Cairo,"Software Development, WordPress, PHP, Information Technology (IT), javaScript, CSS, IT/Software Development"
HR Specialist - Alexandria,International Trade Office,Bourj Alarab,Full Time,Entry Level,1-3 Yrs of Exp,Alexandria,"Recruitment, Personnel, HR, Human Resources (HR), English, HR Diploma, Human Resources"
