Title,Company,Location,Type,Level,YearsExp,Country,Skills
Sales Engineer - Cairo,Hamza Group,Cairo,Full Time,Experienced,3-5 Yrs of Exp,Egypt,"HVAC, Mechanical Engineering, Construction, Sales Skills, Sales Target, Electro Mechanical, Sales/Retail"
Medical Family Planning Technical Training...,John Snow InC,Sohag,Freelance / Project,Senior Management,15-20 Yrs of Exp,Egypt,"Medical, Training, Family Palnning, Contraceptives, MoHP, Medical/Healthcare, Training/Instructor"
Treasury Accountant,Confidential,Nasr City,Full Time,Entry Level,1-3 Yrs of Exp,Cairo,"Finance, Treasury Accounting, Commerce, Accounting/Finance"
Senior UX Designer,Expand Cart,6th of October,Full Time,Experienced,5+ Yrs of Exp,Giza,"UI, UX, Computer Science, UX Design, UI Design, Sketch, InVision, Axure, Software, Prototyping"
Customer Service Representative - Etisalat UAE,Raya Contact Center,Maadi,Full Time,Entry Level,0-2 Yrs of Exp,Cairo,"Males Preferred, Customer Support, Customer Service, Customer Care, English, Customer Service/Support"
Certified Nutritionists,The Science Gym,Sheikh Zayed,Part Time,Entry Level,1+ Yrs of Exp,Giza,"Fitness, Sports Nutrition, Sports and Leisure"
Senior .NET Programmer/Developer,GULFCYBERTECH,Muscat,Full Time,Experienced,7-10 Yrs of Exp,Oman,"CSS, HTML5, CLI, C++, C#, JScript.NET, Computer Science, Information Technology (IT), Engineering, J#, Programming"
Senior Full Stack JavaScript Developer,Beyond Solution,Maadi,Full Time,Experienced,3+ Yrs of Exp,Cairo,"ReactJS, NoSQL, MySQL, MongoDB, Data Science, Data Analytics, Information Technology (IT), Angular, Computer Science, JavaScript"
Sr. Business Developer,Premier Services and Recruitment,Maadi,Full Time,Experienced,2-5 Yrs of Exp,Cairo,"Sales, Business Analysis, Management, Advertising, Business Administration, Business Development, Marketing/PR/Advertising"
Quality & Innovation Director,Apexos Group,Sheraton,Full Time,Experienced,2-9 Yrs of Exp,Cairo,"Quality, Business Development, Photoshop, Illustrator, F&B, Business Development, Quality"
Account Executive,4PR,Maadi,Full Time,Entry Level,0-2 Yrs of Exp,Cairo,"Creative, Marketing Campaigns, Business, Social Media, Customer Care, Account Management, Customer Service/Support"
Interior Designer -Remotely,MatsMall,Cairo,Full Time,Work From Home,2-3 Yrs of Exp,Egypt,"Art, Adobe Photoshop, 3D Studio, Architecture, Interior Designer, Creative, Creativity, Creative/Design/Art"
Personnel/Payroll Specialist,kazary,Obour City,Full Time,Entry Level,1-3 Yrs of Exp,Cairo,"Payroll, Human Resources (HR), Mass Hiring, Recruitment, Human Resources"
Senior Full Stack PHP Developer - 6th of October...,Clavis Business Solutions,6th of October,Full Time,Experienced,3+ Yrs of Exp,Giza,"Software Development, Computer Science, PHP, javaScript, Programming, Front-End, Back-End, AWS, HTML, CMS, MVC"
Warehouse Admin,TelSupport,6th of October,Full Time,Experienced,3-5 Yrs of Exp,Giza,"Warehousing, Supply Chain, Administration, Logistics, Administration, Logistics/Supply Chain"
Customer Service Representative,El Abd Group,Mohandessin,Full Time,Experienced,2-4 Yrs of Exp,Giza,"Customer Service, Customer Support, Customer Care, Sales, Telecommunications, Customer Service/Support"
University Registration Manager,Sinai University,Qantarah Sharq,Full Time,Manager,7+ Yrs of Exp,Ismailia,"Admission, Registration, Administration, Administration, Education/Teaching"
Chemist,سلسلة معامل حديثة بالقاهرة,Dokki,Full Time,Experienced,2+ Yrs of Exp,Giza,"Science, Production, R&D/Science, Engineering - Other"
Ground Courier Manager,Maxab,Cairo,Full Time,Manager,4+ Yrs of Exp,Egypt,"Delivery, Logistics, Supply Chain, Operations, Logistics/Supply Chain, Operations/Management"
Operations Manager,MatsMall,Cairo,Full Time,Work From Home,7-10 Yrs of Exp,Egypt,"Microsoft Office, Finance, Leadership, Communication Skills, Administration, English, Business Development, Operations Management"
Junior Accountant,Confidential,Heliopolis,Full Time,Experienced,2-4 Yrs of Exp,Cairo,"Financial Analysis, Microsoft Office, English, Financial Reporting, Accounting Software, MS Office, Computer Software, QuickBooks"
Sales Representative - Lab Division,Timo Trade,Cairo,Full Time,Experienced,3-5 Yrs of Exp,Egypt,"Laboratory, Sales Skills, Sales Target, Science, R&D/Science, Sales/Retail"
Senior Application Deployment & Release...,MTS,Smouha,Full Time,Experienced,3-5 Yrs of Exp,Alexandria,"Installation, SQL, Oracle, Information Technology (IT), Computer Science, Computer Maintenance, Applicant Tracking Systems, English"
Brand Manager,Saeid Rabie men salon,Smouha,Full Time,Manager,2-4 Yrs of Exp,Alexandria,"Management, Branding, Marketing, Social Media, Market Research, Marketing/PR/Advertising, Sales/Retail, Media/Journalism/Publishing"
Interior Designer,Maîson+,Heliopolis,Full Time,Experienced,2+ Yrs of Exp,Cairo,"3ds Max, AutoCAD 2D, Art, Creative, Engineering, Photoshop, Lighting, BOQs, Interior Design, Architecture, Furniture, 3D"
HR Generalist,Confidential,Maadi,Full Time,Experienced,5+ Yrs of Exp,Cairo,"HR, Personnel, Recruitment, Talent Acquisition, HR Generalist, English, Labor Laws, Human Resources"
