Title,Company,Location,Type,Level,YearsExp,Country,Skills
Odoo Developer - Cairo,IPC,New Cairo,Full Time,Experienced,2-4 Yrs of Exp,Cairo,"Python, Odoo Modules, Design, APIs, Computer Science, Information Technology (IT), IT/Software Development, Engineering - Telecom/Technology"
Senior .NET Full Stack Developer,Confidential,6th of October,Full Time,Experienced,5-10 Yrs of Exp,Giza,"ASP.NET, Angular, MVC, Software Development, Information Technology (IT), Computer Science, javaScript, HTML, CSS, SQL, jQuery"
Android Developer,Generation C,Sheraton,Full Time,Experienced,2+ Yrs of Exp,Cairo,"Software Development, OOP, Kotlin, Testing, OOD, Jira, CI, Jetpack, Computer Science, Engineering, Telecom"
Senior Procurement Engineer,Smart Lighting,Sheraton,Full Time,Experienced,2-5 Yrs of Exp,Cairo,"Procurement, Purchasing, Construction, English, Purchasing/Procurement, Engineering - Other"
Marketing Specialist,MRI Egypt,Dakahlia,Full Time,Experienced,5-10 Yrs of Exp,Egypt,"Sales, Communication Skills, BSc Degree, Social Media, E-marketing, English, Strategic Planning, Creative, Marketing/PR/Advertising"
Creative Content Writer - English,Expand Cart,6th of October,Full Time,Experienced,2+ Yrs of Exp,Giza,"Content Creation, Editing, Marketing, Public Relations (PR), Publishing, Journalism, Content Strategies, Digital Channels, Content Writing"
English Instructor - Dokki,4level1,Dokki,Full Time,Entry Level,0-2 Yrs of Exp,Giza,"Startup, Education, Teaching, Training, ESL, Education/Teaching, Training/Instructor"
French Instructor,Berlitz Egypt,Maadi,Part Time,Freelance / Project,0-2 Yrs of Exp,Cairo,"0-2 Yrs of Exp, 2 Vacancies, Languages, Linguistics, Training, Translation, Instructor, Education, IQP, Teaching"
Quality Control Engineer - Sofi Top factory,Groupe- Atlantic,10th of Ramadan City,Full Time,Experienced,3-5 Yrs of Exp,Cairo,"Engineering, Quality Control, Quality Assurance, Audit, Evaluation, Selection, Supplier Management, Manufacturing/Production, Quality"
Sales Executive,ALFTH Group for Real Estate Development and Project Management,Cairo,Full Time,Entry Level,1-4 Yrs of Exp,Egypt,"Real Estate, Sales Target, Sales Skills, English, Sales/Retail"
Senior .NET Developer Back-end,Dexef,Maadi,Full Time,Experienced,4-10 Yrs of Exp,Cairo,"html, css, javascript, jquery, entity framework, Information Technology (IT), Computer Science, Software Development"
HVAC Engineer - Cairo,Assaf Group,Cairo,Full Time,Experienced,7-10 Yrs of Exp,Egypt,"Mechanical Engineering, AutoCAD, Engineering - Construction/Civil/Architecture, Engineering - Mechanical/Electrical, Engineering - Other"
Senior Software Architect / Project Manager,Premitek,New Cairo,Full Time,Manager,7+ Yrs of Exp,Cairo,"Computer Science, Project Management, Software Development, MVC, Design, HTML, CSS, javaScript, Computer Engineering"
Outdoor Sales Engineer,IET,Heliopolis,Full Time,Experienced,2-8 Yrs of Exp,Cairo,"Sales Skills, Sales Target, Communication, Selling, MS Office, Negotiation Skills, English, Outdoor Sales, Mechanical Engineering"
Purchasing And Logistics Specialist,Life Trading,Giza,Full Time,Experienced,5-10 Yrs of Exp,Egypt,"Purchasing, Logistics, Procurement, CKD, Import, English, Household Appliances, Logistics/Supply Chain, Purchasing/Procurement"
Senior PHP / Laravel Developer - Mansoura DK,Awamer Alshabaka _اوامر الشبكه,Mansoura,Full Time,Experienced,5+ Yrs of Exp,Dakahlia,"Information Technology (IT), Laravel, javaScript, MySQL, HTML5, jQuery, MVC, Git, CSS3, Computer Science, IT/Software Development"
Pre-School English Teacher,Leap Development Hub,New Cairo,Full Time,Entry Level,1-3 Yrs of Exp,Cairo,"Education, Teaching, Nursery, English, Education/Teaching"
